A128,A129,A130,A154,A347,A360,A361,A362,PMI,EVI_t0,EVI_5yr_diff,EVI.D.yr1,EVI.D.yr2,EVI.D.yr3,EVI.D.yr4,EVI.D.yr5,EVI.D.pre.5cell,forest.pre,pop.den.5km.pre,dist.disturb.pre,wave,rain_5yr_diff,rain_yr1_diff,rain_yr2_diff,rain_yr3_diff,rain_yr4_diff,rain_yr5_diff,distance,weights
21313,1930,5982,1,1,6,1396.176025,19.988117,1,4398.378906,-604.506103,-480.765381,10.972413,125.098144,-361.277588,101.466309,182.257324,834413,5.86091,20842,seven,-0.718048,3.242539,-3.781053,-0.182556,-0.234098,0.23712,0.0568768473585876,1
22650,1560,900,1,0,6,337.501862,19.119572,0,5245.96582,-243.416015000001,-143.982910000001,1.89306699999997,15.8090820000007,-297.456543,180.321289,-252.347656,842041,0.726559,23755,seven,-0.641541,3.280872,-3.58109,-0.512621,-0.192804,0.364102,0.318627448257598,0.365853658536585
16857,2656,915,1,1,6,1611.001099,32.105934,0,3306.997559,-15.79126,882.792968,-637.939697,-330.785156,13.2834470000003,56.8571779999997,-28.0986330000005,688176,5.134351,18292,seven,-0.715142,3.25326,-3.883461,-0.0732300000000001,-0.215031,0.20332,0.754230629668102,2.92682926829268
17696,2707,1647,1,1,6,1196.573242,31.509924,1,3685.810791,113.544678,366.803955,-69.529297,88.2473150000001,-561.822998,289.845703,74.8945309999999,825811,5.134351,18780,seven,-0.716412,3.249994,-3.855272,-0.102698,-0.221108,0.212672,0.649952405589,1
18569,3051,2406,1,1,6,1319.646362,42.501328,1,3746.969971,-561.675293,-108.212403,-333.017334,736.462891,-750.9375,-105.970947,69.2363290000003,843015,5.424974,19299,seven,-0.716473,3.248489,-3.84001,-0.118304,-0.224063,0.217415,0.70598474797031,1
20331,3997,3927,1,1,6,1339.366455,14.591621,1,4663.265137,-613.648438,67.1337889999995,-102.701172,-19.8203130000002,-979.123535,420.862793,58.4477540000007,824837,7.410902,20425,seven,-0.715587,3.24578,-3.807922,-0.150776,-0.229676,0.227007,0.133362266988065,1
21152,3212,4687,1,1,6,1281.663696,34.084312,1,4275.93457,20.9331059999995,-601.97583,349.980713,48.7578130000002,-952.982422,1177.152832,108.414063,817209,6.442157,21027,seven,-0.714696,3.244592,-3.791404,-0.167448,-0.232282,0.231846,0.299747440418951,1
15359,4172,713,1,1,6,1814.043091,19.189831,0,3627.979736,-253.778076,1037.054932,-914.523682,477.98169,-1308.234375,453.943359,-67.1289059999999,808606,9.445268,16591,seven,-0.708453,3.256898,-3.900195,-0.049299,-0.209616,0.193759,0.371100444683414,0.365853658536585
16286,3775,349,1,1,6,1746.059204,31.369333,0,4135.707031,-1051.161621,61.9130860000005,-1041.570068,14.701172,-659.917969,573.712158,-56.2744140000004,696778,6.19997,17026,seven,-0.710061,3.255156,-3.888784,-0.0620789999999998,-0.212635,0.198281,0.569791853588664,1.46341463414634
17213,3582,381,1,1,6,1362.281982,20.708891,1,3681.457275,-374.399658,421.901612,-570.31128,-184.380859,-268.468506,226.859375,-106.768066000001,627960,4.310917,17499,seven,-0.711202,3.253484,-3.876201,-0.0756870000000003,-0.215661,0.202863,0.693260953290564,1
18045,3620,1116,1,1,6,1264.862427,38.74332,1,4383.294434,-509.072266000001,-176.498536,-161.991699,-675.194092,19.0354010000001,485.57666,-62.4389650000003,851618,4.310917,18008,seven,-0.712205,3.250382,-3.848136,-0.104999,-0.221635,0.212183,0.692440441125692,1
18902,3884,1872,1,1,6,1041.131958,32.679756,1,4530.162598,-434.349121,-78.5219729999999,-1009.404297,474.364014,174.459228,4.75390700000025,-48.5961910000005,817209,4.601541,18549,seven,-0.712126,3.248967,-3.832958,-0.120514,-0.224532,0.216911,0.572630407069461,1
19766,4335,2629,1,1,6,1028.607056,30.508474,1,4152.135742,417.963379,-228.764404,-192.001953,391.310303,-87.463624,534.883057,-90.7299800000001,834413,6.442157,19120,seven,-0.711701,3.24765,-3.817219,-0.136474,-0.227336,0.221678,0.555729571886502,1
20635,4512,3394,1,1,6,949.951843,29.067347,1,4482.07959,-441.840576,-154.737793,-598.540039,1037.370117,-1377.713623,651.780762,-92.8896479999994,851618,6.345282,19718,seven,-0.710958,3.246442,-3.801074,-0.152785,-0.23002,0.226479,0.437012233161617,1
21510,3819,4199,1,1,6,1138.250244,31.594234,1,4122.583008,200.438476,-266.751221,507.926514,309.795898,-1520.493896,1169.961181,-8.95507799999996,817209,5.570286,20341,seven,-0.709927,3.245349,-3.784675,-0.16935,-0.232559,0.231308,0.427240676018859,1
22389,3246,5042,1,1,6,1345.647949,27.839291,1,4024.358154,235.435303,253.994385,414.032714999999,-776.523682,-1256.669189,1600.601074,42.825683,774198,4.601541,20986,seven,-0.708639,3.244378,-3.768174,-0.186075,-0.234927,0.236159,0.308654301209231,1
23182,2865,5910,1,1,6,1593.890503,25.968767,1,3800.125977,272.226562,299.997558,354.848633000001,-279.020508000001,-1024.361572,920.762451,162.4292,782800,3.051548,21652,seven,-0.707124,3.243536,-3.751724,-0.202865,-0.2371,0.241029,0.263619089301503,1
16235,4665,882,1,1,6,1703.22522,18.977581,1,3617.265381,-818.40918,452.610107,49.5844729999994,-174.312743999999,-1136.850098,-9.44091799999978,-122.31836,713982,4.649978,16224,seven,-0.705875,3.255294,-3.8811,-0.0647919999999997,-0.213028,0.197751,0.588494261905613,1
17165,4509,127,1,1,6,1599.799316,12.016668,1,3562.785645,-801.678956,417.101806,-677.994385,-27.2214349999999,-332.83252,-180.732422,-200.041016,781826,2.760924,16720,seven,-0.706892,3.253688,-3.868563,-0.0783290000000001,-0.215998,0.20231,0.716360801002788,1
18064,4539,576,1,1,6,1517.914795,2.524323,1,3774.521484,-527.589355,337.149903,-668.91333,-193.408448,-41.0910639999997,38.6735839999997,-160.661621,763484,2.712487,17252,seven,-0.707627,3.250733,-3.840642,-0.107465,-0.221846,0.211593,0.543510657415839,1
18994,4752,1339,1,1,6,1221.37793,30.73942,1,4362.612793,-111.752930000001,28.3588869999994,-219.696289,-203.113037,-252.812745,535.510254,-160.651855999999,816235,2.66405,17816,seven,-0.707409,3.249396,-3.82556,-0.122877,-0.224673,0.216305,0.734149727502534,1
19924,5128,2119,1,1,6,1157.136475,21.316738,1,4960.845703,-36.7456050000001,-497.63916,-20.767578,-300.316406,-271.377930000001,1053.355469,-175.939942,850644,3.439046,18409,seven,-0.706844,3.24816,-3.809932,-0.138726,-0.227402,0.221056,0.446252770704244,1
20854,5134,2970,1,1,6,986.498474,34.774136,1,5108.776367,-830.527832000001,-1245.835205,958.463135,-618.094238,-642.14917,717.087645999999,-229.39502,834413,3.342172,19030,seven,-0.705961,3.247034,-3.793909,-0.154921,-0.230009,0.225844,0.559374420664484,1
21784,4537,3857,1,1,6,1049.002075,19.318747,1,4326.430664,142.581055,-287.887451000001,132.932861,142.070313,-758.544434,914.009766,-128.837402,825811,2.906236,19674,seven,-0.704795,3.246023,-3.777643,-0.171366,-0.232468,0.230659,0.428894307005534,1
22702,4066,4760,1,1,6,1279.277832,19.353855,1,4019.751465,182.318847,365.102539,-28.2885740000002,-383.685058999999,-505.161377,734.351318,-62.9184569999998,825811,2.373426,20341,seven,-0.703376,3.245132,-3.761283,-0.187969,-0.234755,0.235499,0.377056150877055,1
23575,3761,5672,1,1,6,1351.375244,27.679163,1,4071.578369,-108.219726,-439.665283,521.411621,29.5224610000005,-494.045898,274.557373,25.9179690000001,834413,1.695304,21027,seven,-0.701735,3.244369,-3.744982,-0.204636,-0.236845,0.240359,0.37557943029454,1
24450,3588,5044,1,1,6,1252.509644,23.763992,1,4113.311523,-580.654785,125.114747,-162.358399,-17.4821780000002,-505.452148,-20.476807,51.1694340000004,817209,0.678122,21731,seven,-0.69792,3.24325,-3.71316,-0.237786,-0.240335,0.250111,0.463069566569859,1
25220,3606,4226,1,1,6,1280.173096,22.043184,1,4256.975586,-144.623535,-267.119141,544.800782,-377.799805,-488.231934,443.726563,94.0483389999999,817209,0.53281,22451,seven,-0.695807,3.242908,-3.697942,-0.254082,-0.241687,0.254996,0.534297970856025,1
25963,3849,3394,1,1,6,1191.064575,19.082579,1,4184.201172,574.124023,567.763183,-270.199707,194.644531999999,-571.924805,653.84082,-26.075683,825811,0.435935,23187,seven,-0.693601,3.242718,-3.683386,-0.270068,-0.242742,0.259877,0.713457427248124,1
21743,3511,2914,1,0,6,884.718323,31.995405,0,4726.852051,-232.698730999999,200.286133000001,261.712401999999,-637.687011999999,177.882324,-234.892578,-314.628417999999,822725,0.581247,22963,seven,-0.64247,3.27709,-3.574421,-0.489248,-0.203976,0.348085,0.444777553804028,0.365853658536585
15301,5843,2180,1,1,6,1890.509277,26.938484,1,4111.90332,-1297.765136,-760.918701000001,342.564942,39.8642570000002,-1219.061035,299.785401,-158.271973,834413,6.73278,14955,seven,-0.699972,3.257085,-3.884438,-0.0550489999999999,-0.210246,0.192676,0.332054611687939,1
16195,5567,1423,1,1,6,1588.803101,12.899714,1,3700.304199,-650.9104,984.403808999999,-1166.931885,720.570557,-1255.63916,66.686279,-170.744384,817209,5.085913,15436,seven,-0.701347,3.255456,-3.873082,-0.0677119999999998,-0.213157,0.197148,0.454655714003461,1
17092,5438,660,1,1,6,1382.381836,24.7502,1,3902.518799,-567.275391,-525.832276,-353.338867,752.343262,-632.328857,191.881347,-249.520996,825811,2.906236,15956,seven,-0.70224,3.253908,-3.860597,-0.0811730000000002,-0.216062,0.201684,0.768584718927817,1
17964,5463,42,1,1,6,1286.419678,34.766369,1,3712.907715,162.956787,404.077637,-264.769776,71.0058599999998,-737.123047,689.766113,-213.586426000001,825811,2.13124,16513,seven,-0.70271,3.251081,-3.832839,-0.110115,-0.221761,0.210924,0.919293277697237,1
18868,5641,934,1,1,6,1151.140991,29.363173,1,4342.967285,-640.756592,-319.642334,-508.797851,512.993408,-244.361084,-80.948731,-201.616211,816235,1.840616,17101,seven,-0.702355,3.249812,-3.817864,-0.125414,-0.224507,0.215618,0.810313559784626,1
19774,5961,1862,1,1,6,935.368469,20.727285,1,5115.629883,-300.322265999999,-671.916015999999,-156.873535000001,-147.114258,-170.089111,845.670654,-232.293945,817209,1.453118,17719,seven,-0.701652,3.248647,-3.802357,-0.141144,-0.22715,0.220352,0.580960813213576,1
20682,5838,2783,1,1,6,861.995972,11.829642,1,4805.782715,-398.716797,-801.387451,681.803466,-446.91748,-364.730469,532.515137,-289.025879,851618,1.017183,18363,seven,-0.700635,3.24759,-3.786469,-0.15721,-0.229669,0.225123,0.517828736578087,1
21592,5321,3707,1,1,6,1092.641479,18.063229,1,4402.568848,-209.463379,-290.949707,250.364746,27.544433,-584.767578,388.344727,-229.811522999999,851618,0.968745,19030,seven,-0.699336,3.24665,-3.770348,-0.173524,-0.232037,0.229923,0.538003432514532,1
22504,4926,4634,1,1,6,1285.650024,17.111006,1,4541.150879,-372.059569999999,-869.097656,367.977539,-1.77734400000008,-418.011719,548.84961,-209.98584,816235,0.920308,19718,seven,-0.697789,3.245828,-3.754143,-0.189992,-0.234233,0.234751,0.368110245207626,1
23417,4671,5460,1,1,6,1201.076904,18.091845,1,4288.195312,-431.180908,-736.783203,34.984864,745.923828,-537.521485,62.2150879999999,-124.978516,834413,0.774996,20425,seven,-0.69603,3.245131,-3.738005,-0.206523,-0.23623,0.239597,0.364354517314592,1
24331,4514,4628,1,1,6,1111.970825,19.444391,1,3984.893555,52.3061520000001,-190.401367,492.987792,113.533204,-286.94336,-76.8701169999999,-75.9799800000001,834413,0.435935,21149,seven,-0.692002,3.244138,-3.706524,-0.239408,-0.239536,0.249328,0.585879779604167,1
25247,4528,3796,1,1,6,1193.595093,8.73214,1,3522.39624,542.852539,412.141602,898.95581,-914.305175,-248.508545,394.568847,-25.343261,825811,0.339061,21889,seven,-0.689802,3.243851,-3.69148,-0.255578,-0.240798,0.254203,0.675864294607723,1
26164,4724,2965,1,1,6,1111.778564,14.336238,1,4288.633789,382.259765999999,959.017578,-441.354492,126.810059,-836.150391,573.937011999999,-129.628907,843015,0.290624,22642,seven,-0.687523,3.243711,-3.677099,-0.271445,-0.241764,0.259074,0.740775350409218,1
15063,6716,2713,1,1,6,1915.255493,17.791901,1,3412.456299,-779.374756,363.252441,-487.711181,-230.535645,-869.255615,444.875244,-217.450683999999,774198,7.556214,14157,seven,-0.695247,3.257254,-3.876098,-0.0582630000000002,-0.210191,0.192051,0.321360871708331,1
15970,6477,1879,1,1,6,1688.061035,31.149099,1,3327.37207,-506.24292,385.31958,176.013184,-448.867676,-1055.516357,436.808349,-217.308106,791402,7.023404,14664,seven,-0.696508,3.255671,-3.864778,-0.0708599999999997,-0.213037,0.196496,0.645704463737343,1
16880,6367,960,1,1,6,1622.603516,8.985122,1,3135.723389,-107.199951,552.793701,-153.054688,-509.114502,-125.405273,127.580811,-282.090821,817209,4.746852,15211,seven,-0.697278,3.254174,-3.852351,-0.0842369999999999,-0.215869,0.201005,0.666921951503928,1
17762,6388,60,1,1,6,1459.452393,28.780483,1,3761.946777,-118.098144,-76.5515129999999,-431.379639,92.3168949999999,83.1687010000001,214.347412,-247.666993,834413,2.809362,15794,seven,-0.697488,3.251459,-3.824771,-0.112971,-0.221403,0.210198,0.879666703805617,1
18675,6541,840,1,1,6,1099.922241,13.265589,1,4439.049316,138.032715,-46.6918939999996,-578.292481,826.97461,-330.812011999999,266.854491999999,-224.707519000001,825811,2.13124,16408,seven,-0.697,3.250249,-3.809912,-0.12815,-0.224057,0.21487,0.666599432179146,1
19590,6819,1770,1,1,6,1049.948853,20.243776,1,4760.439453,-368.17041,-265.28125,418.001953,-590.161621,19.0478520000006,50.2226559999999,-233.093261,748391,1.259369,17051,seven,-0.696163,3.249144,-3.794538,-0.143748,-0.226607,0.219586,0.678463489841322,1
20507,6599,2690,1,1,6,753.726562,20.109901,1,5055.592285,-159.574707,-279.420897999999,139.583984,-493.444824,-120.565918,594.272949,-311.835449,851618,0.53281,17719,seven,-0.695014,3.248149,-3.778795,-0.159678,-0.229028,0.224338,0.623775816079783,1
21424,6145,3615,1,1,6,1017.353943,25.974562,1,4312.087402,238.630371,307.255371,-530.845459,753.608155,-452.544922,161.157226,-270.905762,817209,0.484373,18409,seven,-0.693588,3.247267,-3.762831,-0.17585,-0.231297,0.229123,0.718102183502281,1
22343,5806,4539,1,1,6,1063.547485,34.068764,1,4154.289062,176.893555000001,152.818848,-460.380127,406.931885,-483.488037,561.010986,-253.656738,817209,0.484373,19120,seven,-0.691919,3.246505,-3.746793,-0.192174,-0.233392,0.233935,0.747506625960762,1
23262,5577,5044,1,1,6,1173.937134,15.913991,1,4634.815918,-974.558106,-622.329834,-266.382568,263.671386,-464.169189,114.652099,-174.625489,860220,0.484373,19848,seven,-0.690043,3.245866,-3.730829,-0.208559,-0.235288,0.238767,0.361483883213171,1
24183,5441,4212,1,1,6,981.096558,12.125765,1,4554.953125,-273.324219,-299.605957,434.798828,-368.765137,-321.863281,282.111328,-127.886718000001,834413,0.339061,20593,seven,-0.685816,3.244975,-3.699711,-0.241158,-0.238395,0.248473,0.474847764308736,1
25104,5453,3380,1,1,6,1056.911011,16.057003,1,3911.012207,-10.2126460000004,381.04541,6.93701199999941,-11.5395509999998,-665.178223,278.522706,-87.9760740000002,843015,0.242186,21352,seven,-0.683535,3.244733,-3.684853,-0.257192,-0.239558,0.253335,0.770536489536661,1
26025,5617,2549,1,1,6,1062.488647,30.95315,1,4383.946777,271.830078,13.2182620000003,-206.691894000001,213.701171,-536.444091,788.04663,-159.482422,843015,0.193749,22123,seven,-0.681189,3.244632,-3.670658,-0.272929,-0.240431,0.258197,0.898726606260938,1
26107,5924,1717,1,1,6,977.524597,15.364825,1,4682.435059,133.795897999999,247.266113,68.1054690000001,93.1142570000002,-879.032226,604.342285,-237.083496,851618,0.096875,22907,seven,-0.678815,3.244677,-3.657273,-0.28828,-0.240991,0.263052,0.882406947807312,1
25830,5923,885,1,1,6,1080.938354,19.109308,1,4631.323242,602.632323999999,665.862792999999,-565.432129,510.946289,-552.679687000001,543.935058,-200.617676,843015,0,23700,seven,-0.676446,3.244874,-3.644847,-0.303154,-0.241214,0.267895,0.944784309080049,1
25511,5284,94,1,1,6,945.334778,14.595531,1,4407.470703,628.239746,659.560547,-364.327637,86.7944340000004,-207.701172,453.913574,-200.528319999999,834413,0,24503,seven,-0.674119,3.245227,-3.633527,-0.317463,-0.241077,0.272721,0.966077979422137,1
25168,4694,711,1,1,6,894.639648,14.736329,1,4448.34668,566.940429,483.720703,-107.063964999999,181.452147999999,-280.10791,288.939453,-171.675781,817209,0,25315,seven,-0.669735,3.246415,-3.614792,-0.344023,-0.239632,0.282297,0.958857158014926,1
24855,3788,1542,1,1,6,1222.097656,34.670334,1,4768.506836,65.7578120000007,199.056152,-466.779785,387.931152,-601.846679,547.396972,-61.8276369999994,817209,0.096875,26134,seven,-0.667593,3.247408,-3.607286,-0.356477,-0.238325,0.287087,0.957980560119864,1
16176,1961,1770,1,0,12,298.775879,1.255237,0,5128.612305,360.020019000001,301.276367,-303.797363,47.7075189999996,221.024414,93.8090819999998,-132.533203,860220,1.06562,17252,seven,-0.603979,3.296317,-3.579295,-0.558693,-0.148762,0.386454,0.0124394799405427,0.365853658536585
15797,7393,1977,1,1,6,1450.493652,29.686691,1,3424.790283,-398.777344,-196.073486,-245.758789,578.15332,-1097.464844,562.366455,-347.602295000001,800004,7.749963,13912,seven,-0.691386,3.255971,-3.856236,-0.0742509999999998,-0.212682,0.195812,0.648044249757437,1
16716,7296,1050,1,1,6,1245.019775,28.600843,1,3484.942871,-943.292236,-134.945557,-57.6079100000002,-182.782959,-322.86792,-245.08789,-397.407227,824837,5.570286,14487,seven,-0.692036,3.254519,-3.843874,-0.0875400000000002,-0.215435,0.200294,0.826237604023212,1
17606,7314,152,1,1,6,1314.484253,28.536718,1,3298.012207,-336.406494,30.376953,276.645264,-56.742432,-868.293213,281.606934,-374.928223,834413,2.954673,15098,seven,-0.691994,3.2519,-3.816485,-0.116055,-0.220791,0.209437,0.936265241751376,1
18528,7448,750,1,1,6,1243.096191,11.028182,1,4022.753906,-254.005371,-139.502929,-16.9572760000001,-68.8071290000003,-273.653564,244.915527,-318.969238,834413,2.276552,15739,seven,-0.691377,3.250742,-3.801751,-0.131105,-0.223349,0.214086,0.755802020069699,1
19450,7693,1671,1,1,6,1014.493652,16.545685,1,4963.350586,-829.549316,-203.577147999999,143.414062,-473.118164,-713.7229,417.454834,-354.721191000001,817209,1.356244,16408,seven,-0.690411,3.24969,-3.786518,-0.146566,-0.225798,0.218781,0.65534305535879,1
20372,7398,2594,1,1,6,912.193115,28.141659,1,5065.365234,-221.261718,-419.539062,110.624023,-152.722656,-369.373535000001,609.749512,-397.61621,851618,0.53281,17101,seven,-0.689135,3.248746,-3.770929,-0.162352,-0.228114,0.223514,0.735223908952146,1
21296,6997,3520,1,1,6,732.676697,14.215718,1,5413.342285,-528.351562,-630.462402,-472.473633,-300.333252,329.765381,545.152344,-316.525390999999,851618,0.339061,17816,seven,-0.687586,3.247916,-3.755131,-0.178374,-0.230277,0.22828,0.4131495833843,1
22219,6696,4446,1,1,6,877.945984,27.917225,1,4455.785645,-278.327637,259.745605,-883.292969,318.575196,-331.594239,358.238769999999,-340.810546,817209,0.339061,18549,seven,-0.685801,3.247203,-3.73927,-0.194545,-0.232264,0.233075,0.706143557617094,1
23144,6489,4615,1,1,6,1147.017822,17.535971,1,3924.265381,-141.390381,208.523193,-426.217773,-245.516113,29.8430169999997,291.977295,-336.042968,843015,0.290624,19299,seven,-0.683818,3.24661,-3.72349,-0.210776,-0.234053,0.237891,0.684207567177275,1
24069,6370,3783,1,1,6,946.415588,26.902145,1,4595.089355,-416.188476,115.89795,-377.59668,317.060547,-586.279785,114.729492,-295.180176,834413,0.193749,20064,seven,-0.679402,3.245804,-3.692756,-0.243072,-0.236947,0.247569,0.762872760620052,1
24994,6380,2965,1,1,6,1072.951904,6.098507,1,4431.153809,-317.164551000001,174.966308,-50.7294920000004,-95.1748049999997,-715.707031,369.480469,-277.605469,860220,0.145312,20842,seven,-0.677046,3.245597,-3.678093,-0.25896,-0.238009,0.252419,0.684179434994891,1
25544,6520,2133,1,1,6,914.110596,13.520163,1,4770.119141,-187.355957,250.020996,-382.459961,33.0732420000004,-620.682129,532.691895,-346.339844,834413,0.145312,21632,seven,-0.674639,3.245527,-3.664092,-0.27456,-0.238782,0.257268,0.834561118413853,1
25226,6787,1301,1,1,6,860.459106,10.226286,1,4924.061523,42.8769539999994,792.392578999999,-1443.747559,377.794922,299.929687,16.5073249999996,-343.376953,843015,0.096875,22432,seven,-0.672222,3.245595,-3.650899,-0.289781,-0.239248,0.262111,0.891804003591191,1
24939,6397,469,1,1,6,773.369263,22.536791,1,4771.625977,176.857910000001,767.102539,-709.102051,244.262694999999,-282.513183,157.107910000001,-229.76416,851618,0.096875,23242,seven,-0.669828,3.245809,-3.63866,-0.304538,-0.239382,0.266943,0.96533130947818,1
24655,5503,308,1,1,6,687.097778,4.009783,1,5094.749512,270.054198999999,60.3217770000001,-725.140137,609.660645,-76.4643560000004,401.67627,-218.611328,843015,0.096875,24060,seven,-0.667497,3.246169,-3.627519,-0.318743,-0.239163,0.271759,0.900204114943678,1
24300,4582,1132,1,1,6,973.119019,19.862753,1,5283.231934,164.518066,-428.254883000001,-254.250489,852.894532,-505.164551,499.293457,-196.426757,817209,0.145312,24886,seven,-0.66317,3.247349,-3.609116,-0.345143,-0.237576,0.281316,0.904028903273466,1
23976,3661,1958,1,1,6,1343.717529,24.234116,1,4798.244629,-748.100586,-68.7407229999999,-806.503174,150.888428,-52.1696780000002,28.4245609999998,-91.6157229999999,817209,0.242186,25719,seven,-0.661091,3.248325,-3.601766,-0.357536,-0.23621,0.286096,0.902731338623222,1
15955,1129,840,1,0,12,280.000275,0.015948,0,5148.29834,450.195312,269.704589999999,171.347656,-23.3432619999994,-167.663574,200.149902,-167.382812,860220,0.968745,17101,seven,-0.607998,3.288994,-3.567014,-0.547769,-0.159199,0.37699,0.0134008329528876,0.365853658536585
16603,7086,1141,1,1,6,1281.918457,7.855796,0,3549.970947,-923.277099,402.728272,-493.817627,11.828857,-891.13916,47.1225589999999,-386.047363,815261,6.829655,13787,seven,-0.680839,3.255576,-3.826423,-0.0949340000000003,-0.213916,0.198858,0.464441240006562,0.365853658536585
17499,7479,247,1,1,6,1091.49353,21.061661,1,3358.841553,-562.89917,325.868652,253.301025,-512.551269,-151.638672,-477.878906,-384.058593,825811,3.632795,14428,seven,-0.680321,3.253113,-3.799449,-0.122987,-0.218892,0.207894,0.886786624754636,1
18426,7972,660,1,1,6,1344.281128,27.117111,1,4320.818848,-1416.188721,-491.369385,100.969971,-97.0883789999998,-420.399903,-508.301025,-328.249512,833439,2.276552,15098,seven,-0.679462,3.252036,-3.784982,-0.137768,-0.221243,0.212495,0.831141197636466,1
19352,8538,1574,1,1,6,1409.31604,13.426864,1,4596.846191,-1157.530273,-696.023681,663.387939,-552.874023,-502.045655,-69.9748530000002,-326.999511999999,833439,1.404681,15794,seven,-0.678258,3.251065,-3.770048,-0.152941,-0.223476,0.217142,0.672596772341838,1
20280,8225,2498,1,1,6,974.602905,30.652309,1,4235.370117,-381.883789,-298.991699000001,343.37207,-177.767089999999,-379.486328,130.989258,-345.984375,834413,0.53281,16513,seven,-0.676748,3.250204,-3.75479,-0.168421,-0.225573,0.221832,0.880809791531841,1
21207,7866,3426,1,1,6,788.00415,19.711172,1,4900.080566,-591.815428999999,-534.418944999999,722.842285,43.7617190000001,-818.494629,-5.50585899999987,-328.548828,860220,0.339061,17252,seven,-0.674974,3.249454,-3.739348,-0.184126,-0.227512,0.226558,0.637296075551013,1
22135,7596,3908,1,1,6,738.76001,22.212851,1,4742.72998,-327.579589,-246.924316,262.57666,-61.0717770000001,-433.879883,151.719727,-358.695313,843015,0.242186,18008,seven,-0.672977,3.248816,-3.723862,-0.199972,-0.229273,0.231314,0.68923002185493,1
23062,7403,4211,1,1,6,1117.379272,15.017167,1,4146.166016,-564.879395,-162.505127,-67.3076180000003,-175.815185,151.863281,-311.114746,-386.229491999999,817209,0.193749,18780,seven,-0.670797,3.248295,-3.708473,-0.215878,-0.230835,0.236094,0.699448287124694,1
23990,7298,3367,1,1,6,695.171753,26.680218,1,4718.341797,-308.244629,-299.644043,200.782226,-130.955078,-308.080078,229.652344,-360.429199,851618,0.096875,19565,seven,-0.666049,3.24761,-3.678549,-0.24753,-0.233285,0.245705,0.833105620762437,1
24918,7307,2535,1,1,6,878.58075,20.505232,1,4065.662842,12.0585939999996,515.781493999999,175.958984000001,-431.918945,-460.806152,213.043213,-373.680664,825811,0.096875,20362,seven,-0.663564,3.247451,-3.664297,-0.263109,-0.234133,0.250524,0.918690474826819,1
24678,7430,1703,1,1,6,685.035095,5.713578,1,4887.543945,199.232422,542.341797,-258.265625,-98.7128900000007,-620.369141,634.238281000001,-408.039062,860220,0.145312,21170,seven,-0.661059,3.247418,-3.650705,-0.278413,-0.234703,0.255344,0.850483982128335,1
24349,7290,885,1,1,6,724.986877,29.09944,1,5154.663574,-132.213379,479.491699,-623.927734,10.4096679999993,-278.311035,280.124023,-364.348145,843015,0.193749,21987,seven,-0.658573,3.247513,-3.637913,-0.29336,-0.234974,0.260161,0.960080191613796,1
24051,6360,60,1,1,6,607.116516,20.652496,1,5214.204102,172.279785000001,573.017578,-891.928711,592.786621,-563.607910000001,462.012207000001,-263.00293,843015,0.193749,22813,seven,-0.656149,3.247738,-3.626064,-0.307864,-0.234926,0.264967,0.952959112312723,1
23794,5460,724,1,1,6,807.531006,32.330486,1,4682.606445,119.789551,797.769531999999,-614.977051,360.171875,-576.140625,152.96582,-249.873047,860220,0.242186,23646,seven,-0.653828,3.248096,-3.615298,-0.321843,-0.234539,0.269756,0.975476187951737,1
23437,4530,1556,1,1,6,869.857239,18.888723,1,4998.276855,-61.1235349999997,122.272461,-596.741211,-25.2382809999999,-140.197754,578.78125,-210.695313,834413,0.339061,24486,seven,-0.649651,3.24922,-3.597576,-0.347892,-0.232669,0.279266,0.904299313077984,1
23101,3600,2388,1,1,6,1153.59668,19.06144,1,3962.300537,52.3789059999999,-36.7534180000002,-221.717529,112.501953,-506.666748,705.014648,-131.481445,825811,0.435935,25332,seven,-0.647711,3.250143,-3.590543,-0.360152,-0.231184,0.284025,0.933587834850496,1
17441,6681,351,1,1,6,1041.534912,20.546265,0,4263.292969,-1012.823975,-396.946289,-48.8251960000002,-341.92456,-157.16626,-67.9616700000001,-396.228028,834413,4.843727,13787,seven,-0.674208,3.253951,-3.79079,-0.126879,-0.217645,0.207155,0.603667365043054,4.39024390243902
18370,7229,569,1,1,6,1173.294434,10.741923,1,3574.078369,-241.978515,-129.720459,-189.23291,771.868896,-1138.399902,443.50586,-288.978515000001,843015,2.228114,14487,seven,-0.673239,3.252907,-3.776464,-0.141521,-0.219891,0.21173,0.759113076935768,1
19300,7834,1480,1,1,6,1167.394897,21.385647,1,3452.761963,-341.749512,-101.931641,609.233155,-363.356934,-632.148193,146.454101,-315.124512,817209,1.404681,15211,seven,-0.671927,3.251969,-3.761688,-0.156545,-0.222016,0.216353,0.876048017039963,1
20229,8432,2384,1,1,6,1120.18811,27.171989,1,4138.267578,-247.268066,171.992188,70.0805659999996,-516.935303,-35.2924800000001,62.8869629999999,-306.298339999999,825811,0.53281,15956,seven,-0.670313,3.251139,-3.746602,-0.171868,-0.224001,0.221019,0.849190255176101,1
21159,8746,2713,1,1,6,882.859375,38.704411,1,4776.417969,-733.250489,-212.686035,167.257812,-507.857910000001,-464.775635,284.811279,-338.133789,843015,0.339061,16720,seven,-0.668438,3.250419,-3.731344,-0.187411,-0.225824,0.225722,0.883158191936983,1
