x,y,A128,A129,A130,A347,A361,A362,PML,fl.5yr.postPML,fl.yr1,fl.yr2,fl.yr3,fl.yr4,fl.yr5,fl.pre.5cell,forest.pre,pop.den.5km.pre,dist.disturb.pre,id,distance,weights
817888,9650726,13167,8341,14556,0,1115.7073975,14.9994335,1,0,0,0,0,0,0,0,825811,12.7874391018673,14035,two24178,0.225892533605494,1
818816,9650726,14093,9271,14556,0,1042.5953369,11.3127632,1,0,0,0,0,0,0,0,817209,14.3374317202754,14955,two24179,0.175011822750841,1
819743,9650726,15020,9183,14615,0,1093.6916504,16.7285786,1,0,0,0,0,0,0,0,834413,14.8702416828532,15875,two24180,0.254502063948497,1
820671,9650726,15947,8792,14732,0,1198.5311279,8.7617779,1,0,0,0,0,0,0,0,825811,15.3061771067805,16797,two24181,0.113586031500768,1
821598,9650726,16359,7865,14906,0,1398.0584717,16.5795364,1,0,0,0,0,0,0,974,817209,14.628055336227,17719,two24182,0.144764299476899,1
822525,9650726,15730,6940,15135,0,1299.8225098,6.628077,1,0,0,0,0,0,0,973.9999924,817209,12.545252755241,18642,two24183,0.0532336866187116,1
806758,9649799,2002,2286,16566,0,1111.4333496,26.0492134,1,2922,0,0,974,0,1948,4870,817209,9.29995571044892,2932,two24258,0.703111626273098,1
807686,9649799,2925,1404,16313,0,1166.0617676,38.9416656,1,0,0,0,0,0,0,0,817209,9.83276567302673,3824,two24259,0.842579585750154,1
808613,9649799,3851,512,16109,0,786.3522339,12.2256956,1,5844,5844,0,0,0,0,0,851618,8.96089482517214,4729,two24260,0.319543353965173,1
809541,9649799,4779,342,15956,0,701.1549683,29.5915642,1,0,0,0,0,0,0,974,834413,8.62183393989536,5641,two24261,0.591542331080489,1
810468,9649799,5707,1224,15857,0,903.8181152,35.6198692,1,0,0,0,0,0,0,974,851618,8.37964759326908,6558,two24262,0.733169350549381,1
811396,9649799,6636,2115,15812,0,676.0308838,24.1018219,1,0,0,0,0,0,0,1948,843015,6.92652951351144,7477,two24263,0.489833769932365,1
812323,9649799,7565,2997,15820,0,898.7699585,22.7003345,1,0,0,0,0,0,0,1948,834413,5.61872324172956,8398,two24264,0.440505158197661,1
813251,9649799,8495,3882,15880,0,885.2697754,10.609107,1,0,0,0,0,0,0,1948,834413,5.66716051105481,9321,two24265,0.225799203401078,1
814178,9649799,9424,4780,15995,0,1031.8112793,18.6801929,1,0,0,0,0,0,0,4870,817209,6.44215682025889,10244,two24266,0.338602486518765,1
815106,9649799,10354,5689,15809,0,1100.7091064,14.1191196,1,0,0,0,0,0,0,8766,817209,8.0405867079923,11168,two24267,0.22854454707946,1
816033,9649799,11283,6603,15647,0,1195.1376953,18.3655052,1,0,0,0,0,0,0,7792,817209,10.4140129049298,12092,two24268,0.301694912644571,1
816961,9649799,12213,7522,15538,0,1037.3538818,6.4916663,1,0,0,0,0,0,0,7792,834413,13.3202490644451,13017,two24269,0.155651909613435,1
817888,9649799,13113,8413,15486,0,960.3297119,1.2622998,1,0,0,0,0,0,0,7792,851618,15.9842988773341,13943,two24270,0.124219410934659,1
818816,9649799,14043,8680,15486,0,1108.5157471,9.8456659,1,0,0,0,0,0,0,3896,825811,17.0983560718149,14868,two24271,0.194803521042227,1
819743,9649799,14973,8307,15541,0,1180.3372803,17.8593369,1,0,0,0,0,0,0,0,834413,17.0983560718149,15794,two24272,0.320495419072992,1
820671,9649799,15902,8025,15651,0,1373.3712158,28.4765491,1,0,0,0,0,0,0,0,834413,16.7592951865382,16720,two24273,0.496035048657349,1
821598,9649799,16832,7844,15815,0,1586.2677002,16.3414898,1,0,0,0,0,0,0,974,791402,15.596800722732,17646,two24274,0.161570256924986,1
822525,9649799,16441,7025,16031,0,1522.7362061,22.869627,1,0,0,0,0,0,0,973.9999924,834413,13.4655608724208,18572,two24275,0.285084915946109,1
804903,9648871,550,3802,18060,0,918.2419434,6.9843316,1,22402,974,974,974,0,19480,18506.0001221,849670,7.604651284065,927,two24348,0.602835348678391,1
805831,9648871,1235,2889,17732,0,997.8325195,29.872057,1,1948,974,974,0,0,0,10713.9997559,834413,7.604651284065,1854,two24349,0.882719153264225,1
806758,9648871,2068,2008,17456,0,1228.4456787,10.182806,1,0,0,0,0,0,0,4870,817209,9.05776936382265,2782,two24350,0.447164076381613,1
807686,9648871,2971,1120,17215,0,1093.6572266,34.3640289,1,0,0,0,0,0,0,0,834413,9.92964021167724,3709,two24351,0.856535382805502,1
808613,9648871,3886,240,17022,0,811.0791626,32.9887314,1,0,0,0,0,0,0,0,851618,8.91245755584688,4637,two24352,0.807388456251515,1
809541,9648871,4807,626,16878,0,828.28125,31.7180271,1,0,0,0,0,0,0,0,843015,8.23433578529332,5564,two24353,0.752701209830008,1
810468,9648871,5731,1508,16785,0,834.5145874,22.5593128,1,0,0,0,0,0,0,0,825811,7.99214943866704,6492,two24354,0.539645736385214,1
811396,9648871,6657,2394,16742,0,733.15625,13.9569654,1,0,0,0,0,0,0,974,834413,6.63590589755991,7419,two24355,0.374014790866765,1
812323,9648871,7583,3282,16749,0,742.4421997,9.1759577,1,0,0,0,0,0,0,973.9999924,843015,5.61872324172956,8347,two24356,0.30531516550729,1
813251,9648871,8511,4164,16807,0,882.461792,16.1688061,1,0,0,0,0,0,0,973.9999924,834413,6.63590589755991,9274,two24357,0.44325699328986,1
814178,9648871,9439,5056,16915,0,962.4524536,8.9811888,1,0,0,0,0,0,0,4870.0000534,825811,8.42808486259434,10202,two24358,0.27777253768714,1
815106,9648871,10367,5938,16721,0,1251.3630371,20.8241882,1,0,0,0,0,0,0,8766.0002136,817209,10.7530737902066,11129,two24359,0.456390244535541,1
816033,9648871,11295,6822,16567,0,1040.8963623,6.0422201,1,1948,0,1948,0,0,0,7791.999939,817209,13.5624354110713,12057,two24360,0.194535678421186,1
816961,9648871,12224,7714,16465,0,960.0014648,-0.0213517,1,1948,0,0,0,1948,0,7791.999939,843015,16.1780479546351,12984,two24361,0.153717688319527,1
817888,9648871,13123,8356,16416,0,1084.475708,14.4143705,1,0,0,0,0,0,0,7792.0002136,817209,17.9217896503443,13912,two24362,0.333494379414415,1
818816,9648871,14052,7858,16416,0,1257.7634277,28.3636971,1,0,0,0,0,0,0,3896,825811,18.06710145832,14839,two24363,0.605489609964897,1
819743,9648871,14982,7445,16467,0,1312.9360352,15.9817982,1,0,0,0,0,0,0,0,817209,16.9530442638392,15767,two24364,0.295781394033919,1
820671,9648871,15911,7129,16571,0,1462.4219971,23.700304,1,0,0,0,0,0,0,0,817209,15.7905498000331,16694,two24365,0.402735388122565,1
821598,9648871,16840,6924,16726,0,1699.9997559,19.8530407,1,0,0,0,0,0,0,974,782800,14.5311807975764,17622,two24366,0.225522035005395,1
822525,9648871,17172,6841,16931,0,1636.59375,25.3937607,1,0,0,0,0,0,0,974,825811,12.6905645632168,18549,two24367,0.390679215606901,1
804903,9647944,1397,3649,18926,0,984.0299072,7.6453795,1,0,0,0,0,0,0,16558.0004273,834413,8.18589851596806,1311,two24442,0.661882537553773,1
805831,9647944,1851,2732,18613,0,927.6633301,9.1422901,1,10714,0,974,5844,0,3896,10714.0001068,851618,8.28277305461857,2073,two24443,0.659973822399514,1
806758,9647944,2502,1845,18350,0,1155.7303467,15.993722,1,0,0,0,0,0,0,4870,834413,9.34839297977418,2932,two24444,0.689123789178137,1
807686,9647944,3287,931,18121,0,1002.0258789,29.6125679,1,0,0,0,0,0,0,0,834413,10.074952019653,3824,two24445,0.848657343876726,1
808613,9647944,4133,30,17938,0,694.548645,28.7105122,1,0,0,0,0,0,0,0,851618,9.05776936382265,4729,two24446,0.805562901694512,1
809541,9647944,5009,878,17801,0,760.3508911,16.4813728,1,0,0,0,0,0,0,0,851618,8.33121032394383,5641,two24447,0.575182065383822,1
810468,9647944,5901,1793,17712,0,1109.9233398,10.7890186,1,0,0,0,0,0,0,0,825811,7.99214943866704,6558,two24448,0.383192390729044,1
811396,9647944,6804,2675,17672,0,829.6635132,19.2354965,1,0,0,0,0,0,0,974,860220,6.5390313589094,7477,two24449,0.648975827508555,1
812323,9647944,7713,3567,17679,0,723.1359863,10.3698721,1,0,0,0,0,0,0,973.9999924,851618,5.95778412700634,8398,two24450,0.457103788497766,1
813251,9647944,8626,4449,17733,0,861.24823,19.9793682,1,974,974,0,0,0,0,2922.0000534,850644,7.70152582271551,9321,two24451,0.660978406113536,1
814178,9647944,9543,5333,17827,0,987.8360596,26.1569843,1,0,0,0,0,0,0,5844.0000534,825811,10.074952019653,10244,two24452,0.730704002592656,1
815106,9647944,10462,6223,17634,0,1111.1293945,29.9770222,1,0,0,0,0,0,0,9740.0002136,817209,13.0296254484935,11168,two24453,0.751859969341233,1
816033,9647944,11383,7105,17489,0,920.6776733,4.8144274,1,4870,0,974,974,2922,0,14610.0004273,839119,15.8874243386836,12092,two24454,0.262910674886362,1
816961,9647944,12305,7994,17392,0,1031.2077637,11.341836,1,0,0,0,0,0,0,14610.0004273,813313,17.7280405730433,13017,two24455,0.336184679159715,1
817888,9647944,13198,7613,17345,0,1155.8277588,20.3781071,1,0,0,0,0,0,0,9740.0002136,817209,18.4545996129221,13943,two24456,0.502846345216292,1
818816,9647944,14123,7064,17345,0,1125.5649414,34.5510597,1,0,0,0,0,0,0,5844,834413,17.485854226417,14868,two24457,0.777168685369372,1
819743,9647944,15047,6600,17394,0,1185.6783447,9.0248823,1,0,0,0,0,0,0,1948,825811,15.4514889147563,15794,two24458,0.226716145479663,1
820671,9647944,15973,6242,17493,0,1313.6428223,11.7142382,1,0,0,0,0,0,0,0,825811,14.0468081043239,16720,two24459,0.239967904056735,1
821598,9647944,16899,6007,17640,0,1555.5378418,17.8107586,1,0,0,0,0,0,0,0,782800,12.9811881791683,17646,two24460,0.237100079589513,1
822525,9647944,17825,5911,17834,0,1815.8890381,39.3223,1,0,0,0,0,0,0,0,782800,11.4796328300854,18572,two24461,0.64325922033089,1
804903,9647016,2308,3496,19468,0,1004.2005005,10.6013403,1,0,0,0,0,0,0,13636.0002136,808606,8.62183393989536,2073,two24537,0.705741089211399,1
805831,9647016,2619,2579,19498,0,900.9699707,13.710268,1,974,974,0,0,0,0,7792,834413,9.25151844112367,2623,two24538,0.782322115803669,1
806758,9647016,3144,1693,19247,0,804.3165894,4.9388771,1,7792,0,0,0,0,7792,1948,851618,9.92964021167724,3344,two24539,0.601790922912639,1
807686,9647016,3810,778,19029,0,766.5905151,20.2541466,1,3896,0,0,0,0,3896,0,851618,10.1233892889783,4147,two24540,0.802754680279808,1
808613,9647016,4560,120,18854,0,699.7503052,19.1619892,1,0,0,0,0,0,0,0,860220,9.20308117179841,4994,two24541,0.736978963701794,1
809541,9647016,5366,1030,18725,0,819.5170898,11.3998423,1,0,0,0,0,0,0,0,851618,8.62183393989536,5865,two24542,0.561751301459659,1
810468,9647016,6208,1948,18640,0,1069.8907471,31.2521477,1,0,0,0,0,0,0,0,817209,8.33121032394383,6752,two24543,0.843406445014865,1
811396,9647016,7071,2865,18602,0,1081.9279785,27.9915199,1,0,0,0,0,0,0,974,817209,7.16871586013771,7648,two24544,0.802515960531184,1
812323,9647016,7950,3783,18608,0,827.3770752,19.2469749,1,0,0,0,0,0,0,973.9999924,851618,7.12027859081246,8550,two24545,0.737325569823236,1
813251,9647016,8839,4700,18660,0,789.3875122,20.9631577,1,0,0,0,0,0,0,1948.0000534,851618,8.67027120922061,9458,two24546,0.777747455212871,1
814178,9647016,9735,5616,18733,0,834.2791748,26.072113,1,0,0,0,0,0,0,5844.0001068,851618,10.5108874435803,10369,two24547,0.843670328233043,1
815106,9647016,10638,6506,18549,0,936.7520142,37.2413368,1,0,0,0,0,0,0,9739.9997559,834413,13.0296254484935,11283,two24548,0.91536215504201,1
816033,9647016,11545,7390,18411,0,971.7015381,19.5437431,1,2922,0,0,2922,0,0,10714,834413,15.4514889147563,12199,two24549,0.685881396279512,1
816961,9647016,12455,7569,18319,0,1096.338501,19.0750008,1,0,0,0,0,0,0,10713.9995118,817209,16.6139833785624,13116,two24550,0.604833535651051,1
817888,9647016,13338,6916,18275,0,1174.1573486,19.4411869,1,0,0,0,0,0,0,9740.0003052,817209,16.7592951865382,14035,two24551,0.539527867841476,1
818816,9647016,14253,6306,18275,0,1206.430542,13.878108,1,0,0,0,0,0,0,5844.0001068,817209,15.4514889147563,14955,two24552,0.37227695217115,1
819743,9647016,15170,5783,18322,0,1204.9405518,9.9971905,1,0,0,0,0,0,0,1948,834413,13.4655608724208,15875,two24553,0.296226826588785,1
820671,9647016,16089,5370,18415,0,1485.8474121,37.9383392,1,0,0,0,0,0,0,0,817209,12.2061918699642,16797,two24554,0.777727032447991,1
821598,9647016,17008,5095,18555,0,1711.5754395,12.7133799,1,0,0,0,0,0,0,0,782800,11.2858837527844,17719,two24555,0.18718917768246,1
822525,9647016,17929,4982,18675,0,1893.6879883,13.9062405,1,0,0,0,0,0,0,0,782800,9.97807748100249,18642,two24556,0.178449591443076,1
804903,9646089,3230,3364,19375,0,1038.4439697,7.9837551,1,1948,1948,0,0,0,0,7792,817209,8.0405867079923,2932,two24629,0.658823327112443,1
805831,9646089,3459,2436,20303,0,1000.5742188,25.8336639,1,0,0,0,0,0,0,3896,825811,8.96089482517214,3344,two24630,0.929045402108533,1
806758,9646089,3885,1540,20147,0,992.2894897,20.9729195,1,0,0,0,0,0,0,0,817209,9.0093320944974,3934,two24631,0.860391902511249,1
807686,9646089,4458,626,19939,0,810.2700806,12.3743019,1,17532,6818,0,0,0,10714,0,843015,8.62183393989536,4637,two24632,0.712078737978197,1
808613,9646089,5122,270,19772,0,713.8818359,18.9791946,1,0,0,0,0,0,0,0,851618,8.23433578529332,5408,two24633,0.786607532407732,1
809541,9646089,5851,1183,19649,0,846.7459717,19.56394,1,0,0,0,0,0,0,0,860220,8.52495940124485,6221,two24634,0.805593221374347,1
810468,9646089,6631,2101,19568,0,1034.84375,18.4421062,1,0,0,0,0,0,0,0,825811,8.76714574787112,7063,two24635,0.736200943565013,1
811396,9646089,7446,2991,19532,0,1081.9375,28.7680721,1,0,0,0,0,0,0,974,817209,8.42808486259434,7924,two24636,0.866631501307615,1
812323,9646089,8285,3810,19538,0,913.3242798,13.7045059,1,0,0,0,0,0,0,974,843015,9.0093320944974,8798,two24637,0.698104891301174,1
813251,9646089,9141,4628,19587,0,941.4811401,15.6608715,1,0,0,0,0,0,0,1948,834413,9.97807748100249,9683,two24638,0.725383440806921,1
814178,9646089,10011,5467,19641,0,968.0332031,24.8882027,1,0,0,0,0,0,0,5844.0000534,817209,10.7530737902066,10574,two24639,0.831875170887162,1
815106,9646089,10891,6330,19466,0,941.2902832,9.3175535,1,0,0,0,0,0,0,10713.9995652,833439,12.157754600639,11472,two24640,0.551376414536304,1
816033,9646089,11778,7210,19334,0,1267.8039551,43.5037994,1,0,0,0,0,0,0,10713.9995652,817209,13.2718117951198,12374,two24641,0.953637748732067,1
816961,9646089,12671,6992,19247,0,1516.5898438,29.4767876,1,0,0,0,0,0,0,10714.0001068,817209,13.4655608724208,13279,two24642,0.817774429601431,1
817888,9646089,13541,6280,19205,0,1516.9575195,36.6322632,1,0,0,0,0,0,0,11688.0001068,772250,13.2233745257946,14187,two24643,0.802640475548338,1
818816,9646089,14443,5601,19205,0,1344.2602539,24.7776623,1,0,0,0,0,0,0,5844.0001068,817209,12.0608800619884,15098,two24644,0.652219547806962,1
819743,9646089,15349,5004,19249,0,1416.7978516,28.8986378,1,0,0,0,0,0,0,1948,782800,10.4140129049298,16010,two24645,0.628686811182967,1
820671,9646089,16257,4521,19338,0,1314.1981201,9.8234653,1,0,0,0,0,0,0,0,834413,9.44526751842469,16924,two24646,0.295607498608677,1
821598,9646089,17168,4191,19471,0,1592.003418,15.9180746,1,0,0,0,0,0,0,0,817209,0,17840,two24647,0.322636336710097,1
822525,9646089,18080,4052,19507,0,1851.3125,25.1186485,1,0,0,0,0,0,0,0,782800,7.79840036136602,18757,two24648,0.402783444594203,1
803976,9645161,4141,4323,18398,0,1189.7310791,7.9163198,1,0,0,0,0,0,0,4870,817209,6.44215682025889,3709,two24721,0.585704927539797,1
804903,9645161,4125,3403,19328,0,1053.6083984,8.4750137,1,0,0,0,0,0,0,0,817209,7.36246493743873,3824,two24722,0.680109152706218,1
805831,9645161,4307,2489,20258,0,1111.980957,10.9866438,1,0,0,0,0,0,0,0,817209,7.89527490001653,4147,two24723,0.755326291464827,1
806758,9645161,4657,1615,21021,0,941.3088989,18.2022114,1,974,0,974,0,0,0,0,834413,7.21715312946297,4637,two24724,0.881841881290947,1
807686,9645161,5154,713,20821,0,834.8304443,8.0356131,1,38960,0,5844,15584,14610,2922,0,851618,6.87809224418618,5246,two24725,0.709184331525088,1
808613,9645161,5750,108,20662,0,688.5997925,4.2678943,1,0,0,0,0,0,0,0,860220,7.41090220676399,5938,two24726,0.586324096090202,1
809541,9645161,6415,926,20543,0,1009.6113892,27.4763603,1,0,0,0,0,0,0,0,825811,8.52495940124485,6688,two24727,0.886922533880172,1
810468,9645161,7134,1744,20466,0,1200.807251,8.7634516,1,0,0,0,0,0,0,0,817209,9.25151844112367,7477,two24728,0.578658225275873,1
811396,9645161,7896,2562,20432,0,1113.3187256,16.12397,1,0,0,0,0,0,0,0,834413,9.49370478774994,8295,two24729,0.762790157959076,1
812323,9645161,8692,3403,20437,0,1044.5028076,15.4295692,1,0,0,0,0,0,0,0,825811,10.074952019653,9134,two24730,0.751051246272314,1
813251,9645161,9512,4279,20484,0,1269.9533691,31.3055058,1,0,0,0,0,0,0,974,817209,10.4140129049298,9989,two24731,0.920006557288813,1
814178,9645161,10350,5173,20521,0,997.6854858,19.6634331,1,0,0,0,0,0,0,973.9999924,843015,10.5108874435803,10855,two24732,0.853435551766652,1
815106,9645161,11203,6078,20354,0,925.9661865,2.369431,1,0,0,0,0,0,0,973.9999924,843015,11.0436974061581,11731,two24733,0.558369859488431,1
816033,9645161,12068,6629,20228,0,1202.6466064,38.6146927,1,0,0,0,0,0,0,2922.0000534,825811,10.9952601368328,12615,two24734,0.957262565051588,1
816961,9645161,12941,6254,20145,0,1448.6925049,32.5335274,1,0,0,0,0,0,0,2922.0001068,817209,10.462450174255,13504,two24735,0.898708283851647,1
817888,9645161,13794,5741,20105,0,1356.5180664,17.3029613,1,0,0,0,0,0,0,1947.9999847,817209,9.59057932640045,14398,two24736,0.646083540606174,1
818816,9645161,14680,4989,20105,0,1642.3857422,11.4272242,1,0,0,0,0,0,0,1947.9999847,817209,8.33121032394383,15296,two24737,0.427270327038368,1
819743,9645161,15572,4308,20147,0,1647.4135742,28.6087227,1,0,0,0,0,0,0,1948,817209,7.16871586013771,16197,two24738,0.719650549744741,1
820671,9645161,16468,3736,20232,0,1441.756958,24.2036896,1,0,0,0,0,0,0,0,825811,6.58746862823465,17101,two24739,0.618646749167724,1
821598,9645161,17368,3330,20359,0,1510.8317871,28.8371372,1,0,0,0,0,0,0,0,817209,6.15153320430736,18008,two24740,0.651342493470409,1
822525,9645161,18270,3153,20310,0,1648.9082031,31.3518715,1,0,0,0,0,0,0,0,817209,0,18916,two24741,0.641190326567656,1
803048,9644234,5241,5420,17463,0,1448.4450684,22.8045731,1,0,0,0,0,0,0,0,843015,6.68434316688516,4729,two24812,0.83599282112787,1
803976,9644234,5065,4518,18392,0,1192.4055176,18.4727001,1,0,0,0,0,0,0,0,817209,7.36246493743873,4637,two24813,0.787493013976711,1
804903,9644234,5052,3624,19322,0,999.9025879,1.3461969,1,0,0,0,0,0,0,0,817209,7.99214943866704,4729,two24814,0.509458920412432,1
805831,9644234,5202,2746,20252,0,923.0166016,13.0630589,1,2922,0,0,0,0,2922,0,851618,8.5733966705701,4994,two24815,0.826548851265538,1
806758,9644234,5495,1932,21152,0,887.6353149,7.3271713,1,0,0,0,0,0,0,0,834413,7.604651284065,5408,two24816,0.743421155930289,1
807686,9644234,5927,1116,21734,0,826.5179443,11.4800644,1,7792,0,7792,0,0,0,0,843015,7.12027859081246,5938,two24817,0.81865247950163,1
808613,9644234,6456,300,21582,0,860.0980225,24.5875149,1,0,0,0,0,0,0,0,843015,8.13746124664281,6558,two24818,0.910413093729492,1
809541,9644234,7065,483,21468,0,780.4113159,9.6098528,1,0,0,0,0,0,0,0,851618,9.05776936382265,7243,two24819,0.724751349701622,1
810468,9644234,7729,1339,21395,0,1126.3262939,40.1079712,1,0,0,0,0,0,0,0,817209,9.5421420570752,7978,two24820,0.965994453911819,1
811396,9644234,8438,2248,21362,0,1122.3282471,18.7036133,1,0,0,0,0,0,0,0,834413,9.97807748100249,8749,two24821,0.840938096388502,1
812323,9644234,9187,3166,21367,0,1275.9593506,20.9695091,1,0,0,0,0,0,0,0,817209,10.1233892889783,9548,two24822,0.854061469553712,1
813251,9644234,9966,4085,21412,0,1255.6707764,19.5260601,1,0,0,0,0,0,0,974,834413,9.83276567302673,10369,two24823,0.86438865608705,1
814178,9644234,10769,5009,21433,0,1126.2819824,26.6859245,1,0,0,0,0,0,0,974,834413,9.63901659572571,11206,two24824,0.930215687687937,1
815106,9644234,11591,5934,21273,0,1090.7126465,17.661972,1,0,0,0,0,0,0,974,825811,9.5421420570752,12057,two24825,0.848446941461698,1
816033,9644234,12429,5772,21153,0,1086.3067627,24.121336,1,0,0,0,0,0,0,2922,843015,9.05776936382265,12918,two24826,0.896307958120418,1
816961,9644234,13279,5414,21073,0,1192.8273926,20.7276878,1,0,0,0,0,0,0,2922,834413,8.18589851596806,13787,two24827,0.818061978387651,1
817888,9644234,14111,5006,21034,0,1391.1385498,20.1348114,1,0,0,0,0,0,0,1948,817209,7.16871586013771,14664,two24828,0.73852784368598,1
818816,9644234,14978,4461,21034,0,1470.8729248,26.0212746,1,0,0,0,0,0,0,1948,774198,6.05465866565685,15547,two24829,0.712961772658711,1
819743,9644234,15853,3684,21075,0,1859.2294922,32.1619568,1,0,0,0,0,0,0,1948,774198,5.37653689510328,16434,two24830,0.74549108505047,1
820671,9644234,16734,2994,21156,0,1590.8419189,30.6251602,1,0,0,0,0,0,0,0,817209,4.84372693252548,17326,two24831,0.759199324993575,1
821598,9644234,17620,2468,21278,0,1862.838623,27.186779,1,0,0,0,0,0,0,0,782800,0,18222,two24832,0.566064505680986,1
822525,9644234,18511,2225,21132,0,1743.574585,28.5722675,1,0,0,0,0,0,0,0,782800,0,19120,two24833,0.537265064184598,1
803048,9643306,6141,5677,17505,0,1609.9608154,24.5877247,1,0,0,0,0,0,0,0,843015,6.82965497486093,5641,two24902,0.843343555277941,1
803976,9643306,5991,4819,18433,0,1253.3031006,17.1409264,1,0,0,0,0,0,0,0,843015,7.70152582271551,5564,two24903,0.791795931479663,1
804903,9643306,5980,3984,19361,0,1091.588501,8.1150436,1,0,0,0,0,0,0,0,817209,8.62183393989536,5641,two24904,0.639030757886547,1
805831,9643306,6107,3152,20289,0,1107.4956055,22.6964512,1,0,0,0,0,0,0,0,834413,9.39683024909943,5865,two24905,0.900262111765153,1
806758,9643306,6359,2347,21187,0,1144.3635254,27.5354691,1,0,0,0,0,0,0,0,825811,8.37964759326908,6221,two24906,0.937405365109436,1
807686,9643306,6736,1530,22115,0,1056.2105713,26.9443645,1,0,0,0,0,0,0,0,817209,7.70152582271551,6688,two24907,0.940020333350623,1
808613,9643306,7214,606,22503,0,846.9660034,16.994133,1,974,0,974,0,0,0,0,851618,8.67027120922061,7243,two24908,0.889906858964609,1
809541,9643306,7763,300,22394,0,751.4755249,18.4739742,1,0,0,0,0,0,0,0,834413,9.20308117179841,7869,two24909,0.867723559543681,1
810468,9643306,8380,1213,22323,0,1016.8012085,17.920332,1,0,0,0,0,0,0,0,825811,9.39683024909943,8550,two24910,0.854240402745141,1
811396,9643306,9043,2137,22292,0,940.8828125,25.8596687,1,0,0,0,0,0,0,0,834413,9.83276567302673,9274,two24911,0.933139959189545,1
812323,9643306,9745,3065,22297,0,1212.215332,39.0294495,1,0,0,0,0,0,0,0,817209,9.73589113437622,10032,two24912,0.97554214102161,1
813251,9643306,10483,3994,22340,0,1435.7758789,21.9768028,1,974,0,0,0,0,974,0,834413,9.39683024909943,10816,two24913,0.914939195198268,1
814178,9643306,11249,4923,22346,0,1146.3778076,17.3332825,1,0,0,0,0,0,0,0,834413,9.29995571044892,11621,two24914,0.89105492459451,1
815106,9643306,12039,5412,22193,0,1192.1971436,22.0723343,1,0,0,0,0,0,0,974,825811,9.15464390247316,12443,two24915,0.910463091880282,1
816033,9643306,12847,4937,22078,0,1142.8742676,23.4722157,1,0,0,0,0,0,0,974,834413,8.86402028652163,13279,two24916,0.903272220936134,1
816961,9643306,13671,4553,22001,0,1266.7006836,36.1713257,1,0,0,0,0,0,0,974,825811,8.18589851596806,14126,two24917,0.952611268122853,1
817888,9643306,14480,4190,21964,0,1487.8355713,27.5837669,1,0,0,0,0,0,0,974,817209,6.92652951351144,14983,two24918,0.867948209876483,1
818816,9643306,15327,3744,21964,0,1822.197998,34.2393341,1,0,0,0,0,0,0,974,782800,5.66716051105481,15848,two24919,0.866244344684236,1
819743,9643306,16184,3210,22003,0,2296.1987305,14.0644293,1,0,0,0,0,0,0,0,774198,4.84372693252548,16720,two24920,0.424681417444963,1
820671,9643306,17047,2388,22081,0,1769.2868652,30.2220879,1,0,0,0,0,0,0,0,817209,3.9718560846709,17597,two24921,0.786461957200153,1
821598,9643306,17918,1682,22197,0,2435.984375,2.9778428,1,0,0,0,0,0,0,0,636562,0,18479,two24922,0.0456506632463055,1
822525,9643306,18794,1298,21962,0,2223.9609375,33.0341682,1,0,0,0,0,0,0,0,825811,0,19366,two24923,0.717988506389484,1
803048,9642379,7048,5228,17596,0,1797.8491211,5.0529389,1,0,0,0,0,0,0,0,817209,5.81247231903058,6558,two24995,0.374396990666041,1
803976,9642379,6918,4443,18519,0,1475.338501,20.3591785,1,0,0,0,0,0,0,0,791402,6.68434316688516,6492,two24996,0.718726167906922,1
804903,9642379,6909,3609,19443,0,1199.3225098,5.0644579,1,0,0,0,0,0,0,0,834413,7.65308855339026,6558,two24997,0.556230958037554,1
805831,9642379,7019,2741,20368,0,1174.7819824,22.5116062,1,0,0,0,0,0,0,0,825811,8.37964759326908,6752,two24998,0.869074141731444,1
806758,9642379,7239,1932,21263,0,1453.4129639,21.3651409,1,0,0,0,0,0,0,974,825811,7.5077767454145,7063,two24999,0.86674942545486,1
807686,9642379,7572,1100,22188,0,1182.8928223,40.3749466,1,0,0,0,0,0,0,974,825811,7.0718413214872,7477,two25000,0.97739322376802,1
808613,9642379,8000,268,23113,0,865.6519775,9.8425407,1,5844,0,3896,0,0,1948,974,843015,8.28277305461857,7978,two25001,0.806573645643969,1
809541,9642379,8506,523,23320,0,724.0776978,7.7176728,1,0,0,0,0,0,0,974,851618,8.81558301719638,8550,two25002,0.802351922981719,1
810468,9642379,9072,1355,23252,0,818.2398682,11.4683743,1,0,0,0,0,0,0,974,851618,8.71870847854587,9181,two25003,0.854024521859871,1
811396,9642379,9695,2221,23221,0,919.1199951,10.9445562,1,0,0,0,0,0,0,0,825811,9.34839297977418,9859,two25004,0.829282128529186,1
812323,9642379,10357,3124,23226,0,1050.8483887,21.9187164,1,0,0,0,0,0,0,0,817209,9.63901659572571,10574,two25005,0.92695716198526,1
813251,9642379,11054,4039,23268,0,1427.538208,9.5399055,1,0,0,0,0,0,0,0,825811,9.92964021167724,11321,two25006,0.824291517304306,1
814178,9642379,11784,4960,23261,0,1252.2855225,23.4156151,1,0,0,0,0,0,0,0,825811,10.6561992515561,12092,two25007,0.947312481704992,1
815106,9642379,12539,4627,23113,0,1254.5460205,30.1928349,1,0,0,0,0,0,0,8766,817209,10.8015110595318,12884,two25008,0.948216297885717,1
