A128,A129,A130,A154,A347,A360,A361,A362,PML,EVI_t0,EVI_5yr_diff,EVI.D.yr1,EVI.D.yr2,EVI.D.yr3,EVI.D.yr4,EVI.D.yr5,EVI.D.pre.5cell,forest.pre,pop.den.5km.pre,dist.disturb.pre,rain_5yr_diff,rain_yr1_diff,rain_yr2_diff,rain_yr3_diff,rain_yr4_diff,rain_yr5_diff,distance,weights
29598,7327,7350,1,0,12,332.64389,6.020273,0,5658.950684,-877.239746,-263.758301000001,-119.169433999999,66.0927739999997,68.7836910000005,-629.188476,251.996582000001,860220,4.601541,12092,0.68178,6.895405,-0.128138,-6.589751,0.0923659999999997,0.411898,0.150376382580736,0.219976218787158
30033,6464,6421,1,0,12,290.060577,11.808916,0,6191.944336,-1281.681152,-805.016602,-239.317871,399.48584,-104.930176,-531.902343,238.060546000001,860220,3.439046,12199,0.679581,6.895621,-0.131074,-6.585992,0.092314,0.408712,0.141406523048991,0.219976218787158
30970,4655,4561,1,0,12,273.828613,2.1343,0,5562.630371,-844.973144000001,-197.899414,199.086426,55.9477540000007,36.3081050000001,-938.416015000001,201.245606,860220,1.453118,12615,0.67537,6.89621,-0.135758000000001,-6.579901,0.0926339999999999,0.402185,0.0560703115670362,0.439952437574316
31469,3733,3631,1,0,12,261.100739,1.935126,0,5869.976562,-396.776366999999,-360.494627999999,45.4379879999997,263.532226,-44.171875,-301.080078,217.389647999999,851618,0.968745,12918,0.673359,6.896472,-0.137527,-6.577423,0.0929869999999999,0.39885,0.031442711518651,0.219976218787158
28362,7937,8284,1,0,12,309.707184,9.736122,0,6057.876953,-782.114258,-832.880371,105.990234,-23.0122069999998,377.904297,-410.116211,282.119141,860220,5.134351,11129,0.68808,6.889976,-0.123487000000001,-6.590441,0.0952659999999996,0.416766,0.180362064908493,0.219976218787158
28773,7058,7388,1,0,12,292.077759,9.332425,0,5238.083496,-255.453613000001,-311.135254,329.578125,328.788086,162.741699,-765.426269000001,268.165527,860220,4.165605,11168,0.685898,6.889896,-0.126690999999999,-6.586045,0.095046,0.413692,0.188214532307553,0.439952437574316
29691,5265,5540,1,0,12,284.500488,2.60276,0,5185.773926,95.1669920000004,-222.055176,312.226562,657.835938,-450.682617,-202.157714999999,270.740723,846748,1.646867,11472,0.681705,6.890125,-0.131952,-6.578887,0.0950530000000001,0.407366,0.0658755000379777,0.219976218787158
30183,4389,4621,1,0,12,278.951996,0.907447,0,5567.986816,-300.659667999999,-646.543457,186.273438,35.810547,237.585449,-113.785645,243.148926,851454,0.920308,11731,0.679695,6.89032,-0.134027,-6.575981,0.095262,0.404121,0.0389084237344773,0.219976218787158
27532,7800,8419,1,0,12,341.711487,13.719969,0,5732.064453,-565.57666,-406.467773,6.13964800000031,-135.847656,497.82666,-527.227539,310.939941,860220,4.79529,10202,0.69605,6.879987,-0.121730000000001,-6.583196,0.100503,0.420486,0.221404040317182,0.439952437574316
28899,5057,5741,1,0,12,293.509216,4.373549,0,5756.713379,-622.634766,-690.464844,208.597656,311.525879000001,-200.341797,-251.951660000001,346.839844,858272,1.162494,10574,0.69014,6.879374,-0.129659,-6.571207,0.100236,0.411396,0.0409631887896715,0.219976218787158
29929,3224,3999,1,0,12,263.251129,3.621411,0,5638.26416,-288.354004,-218.911133,39.140625,266.746094,58.9794919999995,-434.309082,320.101563,860220,0.339061,11206,0.686437,6.879409,-0.133283,-6.565441,0.100734,0.405018,0.0226066316277193,0.439952437574316
23715,4227,16823,1,0,12,335.284668,2.063253,0,4751.052734,459.565918,443.431153,-193.432129000001,854.128906000001,-18.6342770000001,-625.927735,339.407714999999,860220,6.635906,12477,0.723707,6.911954,-0.067259,-6.68709,0.117498,0.448604,0.619284145308579,1.31985731272295
24855,7040,13161,1,0,12,349.610504,6.071325,0,5507.878906,-310.826172,22.5849610000005,-544.058594,265.805665,385.169921,-440.328125,324.444336,851618,5.909347,10369,0.712388,6.886064,-0.0969109999999986,-6.622885,0.107973,0.438147,0.388473797158337,0.219976218787158
25511,8705,11344,1,0,12,293.372101,13.212722,0,5217.483398,45.4121099999993,-64.2753900000007,-92.1933599999993,410.464355999999,-15.3505859999996,-193.232910000001,356.457031000001,860220,5.570286,9683,0.708101,6.880585,-0.106353,-6.605007,0.105613,0.433263,0.434624319553327,0.219976218787158
28116,5014,6078,1,0,12,290.579773,7.111595,0,5756.466797,-668.068848,-757.230957,70.3374020000001,435.895995999999,-271.332031,-145.739258,397.045898,860220,1.162494,9683,0.694308,6.874356,-0.128964,-6.567359,0.102771,0.413504,0.0405871337695934,0.659928656361474
22824,3501,16992,1,0,12,312.396729,3.054503,0,5537.900879,-110.108399,-225.655274,-248.563964,488.644531,-215.677734,91.1440419999999,347.856445,860220,6.39372,11731,0.72621,6.909939,-0.0690980000000003,-6.684029,0.119747,0.449651,0.503092941147055,0.219976218787158
23110,4194,16084,1,0,12,330.512177,10.381189,0,5309.762207,-411.077636999999,-88.5361329999996,-24.9853510000003,-156.34375,433.466797,-574.6792,291.687011999999,860220,5.909347,11168,0.724041,6.902782,-0.0754090000000005,-6.668661,0.117445,0.447884,0.668912894432247,5.93935790725327
23684,5782,14275,1,0,12,372.421539,11.858122,0,5222.48584,-73.8217780000004,-84.7441410000001,-104.770508000001,-103.957031,415.002442,-195.35254,334.67041,860220,5.231225,10032,0.717685,6.886496,-0.0923970000000001,-6.63017,0.111851,0.441905,0.560511697523313,0.659928656361474
27342,4950,6532,1,0,12,275.692505,4.213995,0,5586.333984,-536.111816,-761.912109,177.459961,466.782715,-269.216308999999,-149.226074,412.209472,851618,1.06562,8798,0.698444,6.869546,-0.128532,-6.563497,0.105268,0.415659,0.0340313133739625,0.219976218787158
29592,1631,2925,1,0,12,251.02449,1.566853,0,5816.152344,-489.350098,-556.704102,543.085937999999,-566.04541,230.485839,-140.172363,391.907714999999,860220,0.145312,10574,0.690185,6.868641,-0.135190000000001,-6.550259,0.107341,0.399652,0.00670005976208307,0.439952437574316
23805,7922,11847,1,0,12,320.470154,15.081347,0,5046.996582,262.925293,11.0864259999998,47.3627930000002,420.431152,-25.8896480000003,-190.06543,386.54248,860220,3.148423,7924,0.714997,6.872859,-0.10676,-6.598304,0.110479,0.436723,0.450210410053431,0.219976218787158
33522,3018,2790,1,0,12,267,0,0,5677.650879,-61.4492190000001,-181.225098,37.3393560000004,170.752441,-85.2333980000003,-3.08251999999993,441.052734,860220,0,10855,0.681944,6.871769,-0.115516,-6.564621,0.119833,0.370479,0.00711444740710133,0.219976218787158
32212,3277,2881,1,0,12,263.913055,0.472458,0,5699.804199,157.944824,16.8808600000002,-73.6367190000001,390.489258,-66.0971680000002,-109.691406999999,412.808105,860220,0,12057,0.688218,6.865753,-0.120777,-6.55452,0.120429,0.377333,0.00983175473039594,0.219976218787158
31064,3330,2670,1,0,12,259.415924,1.034959,0,5919.219238,275.935059,-198.947754,-356.335937,627.399414,229.301758000001,-25.482422,399.619629,843015,0,12918,0.702369,6.854495,-0.125475,-6.539257,0.127505,0.385101,0.00989663759941328,0.219976218787158
30252,3448,4758,1,0,12,230.041412,0.322628,0,6094.922852,-631.15918,-862.150391,-50.2783199999994,603.020019,-228.900879,-92.8496089999999,352.150879,860220,0,16197,0.749901,6.847268,-0.164092,-6.501603,0.162092,0.406236,0.0310417348506268,0.439952437574316
29061,3249,4559,1,0,12,228,-0.049327,0,5759.240723,-466.501953,12.1743160000005,-49.0659180000002,-421.865723,372.746094,-380.490722,341.143066,860220,0,15547,0.756228,6.843694,-0.173858000000001,-6.491222,0.162599,0.415015,0.0299962601786171,0.219976218787158
29940,3936,4459,1,0,12,230.004349,0.16418,0,5920.027832,-314.229004,-326.237305,-106.423339,729.439941,-476.623047,-134.385254,352.080567,860220,0,16434,0.754916,6.846479,-0.170190000000002,-6.496203,0.16483,0.41,0.0331156031475854,0.219976218787158
27891,3007,4280,1,0,12,227,-0.008755,0,5529.254883,-131.436035,303.214355,-631.845703,-348.03125,520.311035000001,24.9155279999995,279.414551,860220,0,14983,0.762218,6.840498,-0.183624,-6.481218,0.163167,0.423395,0.0341334234373943,0.219976218787158
29663,4541,3621,1,0,12,227,-0.001099,0,5127.92041,272.658203,-135.454100999999,-341.060547,485.626953,539.599609,-276.053711,337.005859,860220,0,16720,0.759744,6.845838,-0.176133,-6.490981,0.167513,0.413507,0.0425203196509131,0.439952437574316
25835,2121,3837,1,0,12,215,0,0,5697.083496,-392.293945,286.674316,-470.861816,-27.2075190000005,257.471191000001,-438.370117,191.377441,860220,0,13694,0.768692,6.835313,-0.196422999999999,-6.467815,0.161937,0.43568,0.0277432654964642,0.219976218787158
4210,5262,8449,1,0,12,1449.994263,27.461927,0,3958.733154,26.4206549999999,-619.134521,486.964111,-261.592529,33.196289,386.987305,554.665039,533336,2.034365,5408,0.470197,5.614322,2.662382,-8.139113,0.124148,0.208458,0.120295062055135,0.219976218787158
1677,2782,10471,1,0,12,1399.004272,1.186794,0,4593.851562,146.002442,-374.537597,265.729491999999,454.452148,-357.693359,158.051758,58.1367190000001,782800,1.259369,7477,0.393052,5.604327,2.467536,-7.937377,0.0833050000000002,0.175261,0.144998102850237,0.219976218787158
2543,2618,10966,1,0,12,1010.60144,13.946513,0,5127.103027,-325.705078,-378.38623,146.041992,-314.592773,217.937988,3.29394500000035,90.9155279999995,816235,1.356244,7419,0.402709,5.646376,2.46369,-7.974907,0.089429,0.178121,0.286600953514381,0.439952437574316
1489,3457,7922,1,0,12,1078.819702,30.801702,0,4791.299316,-152.000975999999,-647.426269,617.22168,158.047363000001,-490.586426,210.742676,204.076660000001,814287,1.162494,8295,0.329231,5.65177,2.28235,-7.803642,0.0520980000000002,0.146655,0.32797524083418,0.219976218787158
597,2173,10141,1,0,12,1074.759644,32.709473,0,5317.851074,446.902832,-173.086426,145.221192,102.101074,491.747558999999,-119.080567,64.8251950000003,782800,1.501555,8550,0.363637,5.754066,2.283983,-7.904394,0.0716889999999997,0.158293,0.572649428640302,0.439952437574316
1510,1865,10939,1,0,12,959.190613,16.962667,0,5067.486816,172.607422,-383.43164,246.969726,175.236817,-63.9204099999997,197.752928999999,67.3320309999999,817209,1.646867,8398,0.373125,5.787715,2.285974,-7.939327,0.0774309999999998,0.161332,0.354520908404122,0.439952437574316
2436,1701,11743,1,0,12,964.963867,24.105843,0,5319.736328,-542.665039,-569.628418,472.508789,-219.194824,-388.88916,162.538574,108.130859,842041,1.743742,8347,0.38289,5.823955,2.288381,-7.977301,0.0834339999999996,0.164421,0.483781699346428,0.219976218787158
349,3123,7960,1,0,12,997.005493,22.688864,0,5324.058594,344.546386,-45.1528319999998,618.028319999999,-7.92968699999983,-169.012696,-51.3867190000001,148.271973,825811,1.646867,7477,0.311295,5.743245,2.174203,-7.787888,0.045272,0.136463,0.173412575646803,0.219976218787158
1149,1717,9942,1,0,12,800,0.000855,0,5437.271973,47.3212890000004,-362.153808999999,200.910645,206.36914,145.343261999999,-143.147948999999,108.472167999999,834413,2.179677,9181,0.344265,5.821684,2.184719,-7.873564,0.0633019999999997,0.148124,0.0716399020313363,0.219976218787158
1247,1314,10657,1,0,12,842.851807,23.633745,0,5641.04834,-339.239258000001,-546.033203,194.100586,51.1997069999998,-15.7436529999995,-22.7626950000003,53.8183600000002,842041,2.518738,9458,0.353458,5.849665,2.189067,-7.905158,0.0686789999999999,0.151205,0.404310296897167,1.09988109393579
1866,960,11424,1,0,12,589.694885,22.459696,0,5024.536621,-275.532715,-62.7377930000002,176.296875,361.910156,-674.986816,-76.0151370000003,49.4765619999998,834413,2.760924,9321,0.362989,5.880395,2.194181,-7.940298,0.0743580000000001,0.154353,0.517653958894048,1.31985731272295
1604,789,12214,1,0,12,539.807251,38.190907,0,5466.365234,-253.541991999999,-623.88623,418.232910000001,-113.471191000001,-123.872071,189.45459,70.7216799999997,850644,2.857799,9274,0.372809,5.913572,2.199877,-7.978498,0.0802969999999998,0.157561,0.777436750181835,11.8787158145065
1542,626,11975,1,0,12,603.512878,37.421223,0,5745.048828,-787.939941,-1162.819336,856.880859999999,-194.062989,-557.85791,269.919434,108.727539,851618,2.760924,9321,0.382874,5.948896,2.205971,-8.019274,0.0864549999999999,0.160826,0.688154504995222,0.219976218787158
1963,600,11120,1,0,12,614.090576,35.638546,0,5605.84375,-738.94873,-611.913086,584.79541,-346.899414,-297.661133,-67.2705070000002,163.200683,825811,2.421863,9458,0.393137,5.986067,2.212279,-8.062141,0.0927880000000001,0.164144,0.561092944778598,0.219976218787158
488,1851,9268,1,0,12,976.12793,17.743759,0,5660.95459,113.943359,-562.562988000001,672.673828,220.517578,-175.194823999999,-41.4902350000002,106.459961,851618,2.906236,7243,0.308834,5.863246,2.071316,-7.804179,0.0465,0.131951,0.140812701538768,0.439952437574316
1855,912,10550,1,0,12,757.767761,29.018961,0,4716.504395,650.096191,-169.644043,345.827148,141.383301,-82.9174809999995,415.447265999999,80.7465830000001,832465,3.439046,8550,0.33402,5.920162,2.086739,-7.874154,0.0603050000000001,0.140968,0.529269572477776,0.219976218787158
1164,94,11958,1,0,12,774.476807,22.644381,0,4815.563965,230.519531,162.367187,49.844239,242.471191,-89.8662109999996,-134.296875,45.9526369999994,843015,3.971856,10032,0.352812,5.973056,2.102392,-7.941269,0.0712330000000003,0.1474,0.543593051396863,1.97978596908442
670,270,12337,0,0,12,795.302368,31.558632,0,5328.748047,83.2646480000003,-233.691406,406.647461,429.587890000001,-633.741699,114.462402,93.4179690000001,834413,3.72967,10244,0.372821,6.035169,2.121049,-8.020722,0.0831979999999999,0.154127,0.00111445288014479,0.219976218787158
108,1046,10002,1,0,12,732.582458,31.924231,0,5627.666992,-20.2753900000007,-887.393066000001,616.377929,-2.46484299999975,365.04541,-111.84082,102.548339999999,743676,4.940601,6558,0.298636,5.968835,1.965933,-7.804455,0.0436640000000001,0.124659,0.3268726409031,0.439952437574316
711,308,11843,1,0,12,732.072083,28.937822,0,4994.925293,1143.548828,-43.4594729999999,640.966308999999,-115.083984,235.036621,426.089355,114.811035,851618,4.843727,8749,0.333039,6.040481,1.99958,-7.906699,0.062541,0.137136,0.519915346950291,0.219976218787158
626,2012,11462,0,0,12,1125.94165,26.036329,0,6136.305664,-728.955566000001,-1104.772461,353.435547,-191.566406,-115.970703,329.918457,130.335937,824837,3.148423,12374,0.384798,6.290008,2.005985,-8.158954,0.0953750000000002,0.152384,0.000520164121674834,0.219976218787158
1527,2969,10490,0,0,12,888.713928,20.322462,1,5074.902344,-110.983887,-437.103028,521.752930000001,-425.113281,340.75293,-111.273438,118.216308999999,849670,5.667161,11283,0.397215,6.416165,1.977697,-8.255895,0.1046,0.154648,0.000379144441349731,1
2518,3654,13537,0,0,12,1504.132935,29.675842,0,5022.35498,301.450684,192.101075,241.844726,-23.9462889999995,-56.7041010000003,-51.8447269999997,258.014649,740435,5.667161,9458,0.322885,6.350749,1.768122,-7.984621,0.064425,0.12421,0.0010298454618522,0.219976218787158
891,4022,13262,0,0,12,1259.116577,22.133774,1,5082.904785,-411.894531,-861.505370999999,476.119629,-48.0751950000003,-500.371582,521.937988,176.485352000001,817209,4.698415,11206,0.343881,6.389888,1.816392,-8.070759,0.0762140000000002,0.132146,0.00100165724702481,1
134,3843,12519,1,0,12,1054.363525,19.08839,1,4866.535645,-187.722657,-311.355469,239.463379,318.238769000001,-155.028808,-279.040528,81.8759769999997,824837,4.456229,10855,0.365694,6.433483,1.866687,-8.163466,0.0885350000000003,0.140455,0.620255944143307,1
375,3811,11802,1,0,12,955.269287,11.893519,1,5358.845215,-511.559082000001,-796.064453,248.987303999999,132.801758000001,64.4941410000001,-161.777832000001,37.9565430000002,825811,4.746852,10574,0.376779,6.456423,1.891842,-8.211005,0.0947960000000001,0.144723,0.401076758632548,1
721,3892,11117,1,0,12,800.801819,3.298124,1,5571.587402,-521.05957,-316.136718,200.869627999999,-95.4638669999995,-187.0625,-123.266113000001,50.578125,860220,5.037476,10369,0.387917,6.479849,1.916596,-8.258653,0.101071,0.149054,0.189711778895615,1
1527,3992,10462,0,0,12,998.823608,2.172189,1,5098.385742,50.8579099999997,-282.780762,200.53418,-52.3989259999998,129.314454,56.1889639999999,18.6245120000003,843015,6.587469,10244,0.399053,6.503545,1.94065,-8.305898,0.10732,0.153436,0.000127132546544886,1
2424,4183,9848,0,0,12,800,-0.033612,0,5143.499512,-264.715332000001,-439.605957000001,85.4580070000002,109.411622000001,203.380370999999,-223.359375,45.2797849999997,843015,7.701526,10202,0.410139,6.527302,1.963702,-8.352229,0.113504,0.15786,7.70975098288798e-05,0.219976218787158
3164,4092,9282,0,0,12,1053.311157,15.362638,0,5309.637695,-126.240234000001,-444.522461,476.404786,-312.664063,738.400391,-583.858887,150.461914,851618,7.26559,10244,0.421123,6.550911,1.985448,-8.397136,0.119584,0.162316,0.000126278099042256,0.219976218787158
4230,1516,7671,0,0,12,921.224976,19.130812,0,5409.17334,-537.762207000001,-273.900879000001,-81.671875,-116.691895,392.967286,-458.464844,232.939453,825811,3.72967,10855,0.463023,6.639651,2.053355,-8.552294,0.142065,0.180246,6.49442456818583e-05,0.219976218787158
2146,4838,13994,1,0,12,1640.762695,24.545952,1,4147.974121,188.557616999999,-136.376709,66.0578609999998,165.90625,-44.5170889999999,137.487303999999,291.469726,782800,4.892164,10244,0.314599,6.52421,1.639873,-8.029649,0.0642210000000003,0.115944,0.704393435101225,1
1443,4936,13826,1,0,12,1318.813354,26.292664,1,4122.678711,300.385254000001,-39.0117189999996,365.306153,46.1743159999996,-407.800293,335.716797,220.29248,817209,4.504666,10369,0.325314,6.53797,1.671352,-8.074272,0.0700570000000003,0.120207,0.797270522153776,1
865,4767,13114,1,0,12,1115.744019,16.717091,1,4911.690918,54.1611329999996,-447.58252,324.535156999999,231.563965,-154.884278,100.528808999999,101.477539,817209,4.698415,9989,0.347357,6.568174,1.736011,-8.167962,0.082087,0.129047,0.60763953384572,1
210,4740,12432,1,0,12,934.13855,4.267673,1,5468.73584,-203.156738000001,-388.047852000001,238.408203,-86.7582999999995,330.501953,-297.260742,22.6440430000002,841878,4.79529,9683,0.358579,6.584264,1.768503,-8.21599,0.0882040000000002,0.133598,0.323956012945088,1
600,4818,11777,1,0,12,891.396179,3.235402,1,5813.115234,-633.273925,-645.936523,231.607910000001,142.824219,159.472167999999,-521.241698999999,3.14648399999987,851618,4.407792,9458,0.369867,6.600778,1.800641,-8.26411,0.0943370000000003,0.138221,0.252256022907528,1
1224,4916,11158,1,0,12,952.066895,5.514759,1,5461.617188,-634.664551,-1071.604981,551.196289,281.025879,-14.1396480000003,-381.142089999999,-17.4931640000004,860220,5.231225,9321,0.381165,6.617542,1.832078,-8.311806,0.100449,0.142902,0.283705348146568,1
1851,4864,10584,0,0,12,893.441528,20.073153,1,5095.741211,-403.987792999999,-840.097167999999,85.5693359999996,521.399902,-255.220215,84.3603520000006,22.5253910000001,825811,6.151533,9274,0.392424,6.634379,1.862469,-8.358554,0.1065,0.14763,0.000586152380316066,1
2524,3935,10032,0,0,12,1141.825684,21.936583,1,5010.844238,243.663086,-360.290039,433.428711,-61.9399409999996,521.35498,-288.890625,141.413574,817209,5.909347,9321,0.403591,6.651113,1.891468,-8.403834,0.112453,0.152391,0.000303548613669921,1
3244,3007,9474,1,0,12,1150.862061,8.32452,1,5261.025391,-146.913086,-1216.790528,612.54541,-33.6596680000002,506.46045,-15.46875,191.965332,843015,5.134351,9458,0.425436,6.683567,1.943902,-8.487907,0.123909,0.161965,0.0889666608393822,1
4012,2110,8953,1,0,12,1237.322632,5.422765,1,5097.54834,-464.941406,-1015.943848,491.557617,63.3798830000005,114.535645,-118.470703,210.990723,834413,4.698415,9683,0.436011,6.698936,1.966646,-8.52566,0.129337,0.166752,0.0562116262636338,1
4853,1188,8481,0,0,12,926.747559,12.651373,1,5293.718262,-100.209473,-724.519532,7.17138700000032,431.645508,-89.1049800000001,274.598144000001,234.132324,834413,4.020293,9989,0.446283,6.713498,1.986612,-8.559862,0.134513,0.171522,4.58128440117124e-05,1
5478,295,8083,0,0,12,711.729858,9.017413,1,4262.34668,795.155761,710.143066000001,169.913086,242.805176,-196.580567,-131.125,257.307616999999,860220,3.245297,10369,0.456201,6.727078,2.003453,-8.589992,0.139398,0.176264,4.52738289947743e-05,1
3444,5262,12792,1,0,12,1800.021118,0.206286,1,5318.427246,-1012.398437,-1690.79956,1418.919677,-1004.282959,590.757569,-326.993164,360.068847,774198,5.909347,9274,0.295277,6.587065,1.535008,-7.98854,0.0558419999999997,0.105902,0.0819488561526895,1
2758,5731,13670,1,0,12,1398.878662,19.966936,1,3994.997314,30.4741219999996,-504.675048,649.421875,-153.70044,-143.82666,183.254395,349.246582,791402,5.376537,10032,0.305736,6.596731,1.568621,-8.031197,0.061439,0.110142,0.595173106989692,1
1945,5844,14427,1,0,12,1199.375122,2.490297,1,4592.389648,-95.6616210000002,-749.297607,492.143311,181.166503,-99.1547849999997,79.4809569999998,293.065917999999,834413,4.940601,9548,0.316478,6.607435,1.603369,-8.076043,0.0672040000000003,0.114513,0.31723819509959,1
1090,5692,13747,1,0,12,1022.692139,22.046427,1,4903.464844,213.729004,-87.893067,442.597657,64.0576169999995,-493.680176,288.646973,161.91748,851618,5.182788,9134,0.338593,6.631307,1.674805,-8.170194,0.0790899999999999,0.123585,0.704174414046262,1
502,5670,13092,1,0,12,1012.801697,8.568309,1,5823.176758,-264.369629,372.993164,-57.7607420000004,-202.750489,-39.7929679999997,-337.058594,59.4082040000003,859246,5.424974,8798,0.349862,6.644159,1.710759,-8.218452,0.0851350000000002,0.128261,0.377322817593246,1
30,5745,12469,1,0,12,996.185181,10.885859,1,5507.408691,189.507325,-507.571289,631.478028,334.01123,-296.314453,27.9038090000004,10.344239,817209,4.601541,8550,0.361201,6.657407,1.746381,-8.266798,0.0911979999999999,0.133013,0.463565474023045,1
550,5792,11886,1,0,12,1000,0,1,4905.275879,-85.9418949999999,-655.739746,401.389160000001,113.543944999999,52.158692,2.70605400000022,-11.0541989999992,851618,4.940601,8398,0.372557,6.670895,1.781302,-8.314706,0.0972409999999999,0.137825,0.298180521857929,1
1209,4863,11330,1,0,12,1000,0,1,4674.734375,143.365723,-129.933105,257.585449,236.74707,-321.939453000001,100.905762,20.0654299999997,851618,6.151533,8347,0.383878,6.684459,1.815159,-8.361652,0.103226,0.142686,0.215309062964668,1
1961,3934,10776,1,0,12,1048.137817,20.944544,1,4719.717285,101.813965,-797.013916,548.431885,269.888672,-390.580078,471.087402,132.190918,843015,6.442157,8398,0.395112,6.697944,1.847579,-8.407109,0.109115,0.147583,0.384692603136248,1
2809,3005,10226,1,0,12,1140.316162,6.666965,1,4310.175293,369.351074,-234.728272,615.14087,69.2255859999996,-16.5659179999993,-63.721192,204.337403,843015,5.570286,8550,0.417103,6.724032,1.906653,-8.491463,0.120457,0.157424,0.123792419904329,1
3661,2107,9745,1,0,12,947.79364,20.069254,1,5055.233887,-309.442383000001,-619.735352000001,151.044434,164.381836,223.935547,-229.068848,233.645508,817209,5.134351,8798,0.427755,6.736317,1.932569,-8.529308,0.125834,0.162343,0.175132020703144,1
4436,1183,9312,1,0,12,888.288696,30.644316,1,4807.229004,1.50732400000015,-88.5268559999995,115.020508,456.748535,-77.122558,-404.612305,229.897461,851618,4.892164,9134,0.438108,6.747882,1.955585,-8.563566,0.130965,0.167242,0.312444624253223,1
5245,295,8950,1,0,12,612.957947,12.14832,1,4860.687988,406.487305000001,264.644043,49.1933600000002,302.437988,-165.446289,-44.341797,224.734863,860220,3.72967,9548,0.44811,6.75857,1.975329,-8.593709,0.135811,0.172109,0.0911628121903567,1
6090,531,8673,1,0,12,591.943481,22.836329,1,5391.373047,245.985351,368.119629,-104.53418,132.890136999999,-237.774414,87.2841790000002,160.365722,843015,3.342172,10032,0.457706,6.768219,1.991438,-8.619216,0.140336,0.176929,0.20072060907356,1
6956,1382,8489,0,0,12,866.158142,40.836674,1,5564.413086,215.528809,448.118652,-147.845703,-55.5922849999997,-332.752441,303.600586,103.235352,843015,4.068731,10574,0.467187,6.777453,2.00581,-8.642591,0.144734,0.181781,0.000758227375209511,1
10020,4642,8685,1,0,12,1642.142456,14.59354,1,4300.589355,841.529786,463.711915,-679.058838,893.953857,-492.427734000001,655.350586,398.848144000001,834413,4.79529,13181,0.516255,6.826179,2.074522,-8.759028,0.167161,0.207421,0.15367310051103,1
10796,5492,8644,1,0,12,1554.950195,21.325035,1,4045.238525,492.035401,77.5734870000001,623.465819999999,-104.185058999999,-338.659179,233.840332,622.669921,817209,4.020293,13912,0.526051,6.835944,2.08546,-8.77959,0.171513,0.212724,0.158253745134842,1
11594,5238,8385,1,0,12,1553.090942,17.957827,1,4471.810059,-262.977539,-397.2771,666.531006,-77.9853520000006,-916.671631,462.425538,678.471191,800004,3.681232,14664,0.535725,6.845551,2.094738,-8.798363,0.175746,0.218053,0.0862739537122365,1
13216,4392,8082,0,0,12,1040.080322,25.440266,0,4557.681641,72.140136,-53.1806640000004,-2.74316499999986,235.496094,-130.121582,22.689453,501.683105999999,834413,3.487483,16224,0.563513,6.872724,2.109506,-8.840184,0.187417,0.23405,0.000228916943766736,0.219976218787158
3766,6040,12514,1,0,12,1662.844727,27.624821,1,4284.461426,-493.178711,-844.792237,766.43042,-451.154785,-21.2429200000001,57.5808109999998,378.862793,817209,6.19997,9321,0.286793,6.658627,1.464516,-7.989911,0.0533199999999998,0.100241,0.552042094261476,1
3153,6508,13411,1,0,12,1367.511108,9.284062,1,4314.987793,-611.896729,-549.843018,916.256104,-457.296875,-658.692627,137.679687,389.487792999999,825811,5.618723,9274,0.297256,6.665482,1.501126,-8.032768,0.0588479999999998,0.104568,0.304399142222613,1
2370,6724,14312,1,0,12,1199.596924,8.163123,1,4129.486816,562.483887,530.898438,-15.0805659999996,120.317871,-343.885254000001,270.233398,352.437988,817209,5.085913,8749,0.308007,6.673283,1.538973,-8.077824,0.0645440000000002,0.109031,0.415997770857946,1
1739,6589,14385,1,0,12,1247.376221,22.841949,1,5148.307129,168.174805000001,-434.004395,716.647461,19.5908209999998,-353.371094,219.312012,234.391113,833439,5.376537,8295,0.330161,6.691146,1.616832,-8.172414,0.0762869999999998,0.11831,0.674699067767771,1
1154,6570,13758,1,0,12,1146.764771,17.398783,1,5390.349609,335.861329,-559.862793,414.615723000001,-422.883789,214.939941,689.052247000001,128.936035,838145,5.812472,7924,0.341458,6.700922,1.656068,-8.22089,0.0822620000000001,0.123096,0.583494973990696,1
702,6639,13166,1,0,12,1059.45166,10.309709,1,5872.164062,-911.97998,-1358.325683,583.326660000001,132.697265999999,-106.236328,-163.441895,79.0039059999999,851618,4.940601,7648,0.352831,6.711068,1.694994,-8.269449,0.0882549999999998,0.127963,0.402992759094079,1
67,5889,12606,1,0,12,1000,0,1,4940.531738,100.646485,-233.249022999999,292.023437,-56.6669920000004,-2.20507799999996,100.744141,45.9785149999998,814287,4.79529,7477,0.364226,6.721442,1.733222,-8.317559,0.0942290000000003,0.132892,0.277050904558459,1
758,4978,12054,1,0,12,1000,0,1,4877.857422,-133.763672,-711.297363,211.596191,156.574219,-282.580078,491.943359,47.1235350000006,851618,6.103096,7419,0.375591,6.731899,1.770365,-8.364694,0.100149,0.137872,0.205218383230472,1
1639,4075,11498,1,0,12,1125.552856,17.123827,1,4496.135742,399.222656,-824.448486,750.819092,194.693359,-318.03125,596.189941000001,138.708985,843015,7.023404,7477,0.386871,6.742297,1.806034,-8.410323,0.105976,0.142887,0.353514686629333,1
2418,3188,10980,1,0,12,1083.439453,8.020594,1,5136.187988,-707.463866999999,-908.205566,887.238769,-552.696776999999,244.193359,-377.993652,232.446778,834413,6.151533,7648,0.408971,6.762339,1.871408,-8.494947,0.117203,0.152968,0.0985347157481057,1
