x,y,A128,A129,A130,A347,A361,A362,PMI,fl.5yr.postPML,fl.yr1,fl.yr2,fl.yr3,fl.yr4,fl.yr5,fl.pre.5cell,forest.pre,pop.den.5km.pre,dist.disturb.pre,id,distance,weights
843858,9687826,17250,1647,469,0,556.1570435,27.177227,1,0,0,0,0,0,0,19480,860220,0.726559039878822,25467,six19835,0.20781949860066,1
844785,9687826,16944,742,308,0,439,0.6490253,1,3896,0,0,0,0,3896,17532,859246,0.678121770553567,25869,six19836,0.106370545104876,1
860552,9687826,9260,766,1023,0,200,0,0,1948,1948,0,0,0,0,13636.0003052,836197,0.678121770553567,11321,six19853,0.0182395937910176,0.607469512195122
870754,9687826,6712,234,2874,0,190,0,0,5844,0,0,0,3896,1948,27271.9993286,604912,1.16249446380611,5246,six19864,0.0014348548254716,0.607469512195122
841075,9686898,17322,3832,84,0,376.835968,10.589447,1,11688,974,1948,0,5844,2922,60388.0004883,848696,0.823433578529332,22566,six19983,0.0606888432782207,1
842003,9686898,17052,2958,394,0,343.9211731,1.3290329,1,1948,974,974,0,0,0,36037.9995118,833275,0.871870847854587,23481,six19984,0.0688303501650541,1
842930,9686898,16751,2124,201,0,344.9305725,7.5545154,1,4870,0,2922,974,0,974,21427.9990234,843015,0.823433578529332,24398,six19985,0.125256697795231,1
871682,9686898,6119,1060,3392,0,190,0,0,1948,0,1948,0,0,0,6818,860220,1.45311807975764,3934,six20016,0.00458964385078998,0.607469512195122
872609,9686898,6395,1323,4231,0,190,0,0,11688,0,0,11688,0,0,7792.0000534,859246,1.45311807975764,3344,six20017,0.00349414864336938,1.82240853658537
828090,9685971,17534,979,4947,1,996.3670044,9.0860996,0,0,0,0,0,0,0,0,817209,0.532809962577803,9683,six20117,0.0536502305972963,1.82240853658537
842003,9685971,16158,2671,488,0,376.0272522,13.620265,1,6818,0,0,0,3896,2922,35063.9995118,841878,0.774996309204077,23353,six20132,0.100121924873944,1
842930,9685971,15912,1774,684,0,329.9992676,0.3676329,1,16558,3896,974,5844,0,5844,27271.9990234,824509,0.726559039878822,24274,six20133,0.0738216064561647,1
843858,9685971,15524,891,878,0,430.7161255,4.1932435,1,3896,0,0,0,0,3896,21428,857298,0.629684501228313,25196,six20134,0.0942393261056864,1
848495,9685971,14111,1113,1633,1,372.5680542,11.7377644,1,0,0,0,0,0,0,974,843015,0.823433578529332,21830,six20139,0.625744513108199,1
849422,9685971,13619,1590,2244,1,478.2024231,1.2603539,1,0,0,0,0,0,0,0,843015,0.678121770553567,20924,six20140,0.469005796576968,1
862407,9685971,6654,2054,2545,0,258.15625,1.6632054,0,0,0,0,0,0,0,10714,860220,0.726559039878822,8749,six20154,0.0128367026363632,0.607469512195122
870754,9685971,4942,859,2190,0,190,0,0,11688,0,0,3896,7792,0,10714,860220,1.11405719448086,4147,six20163,0.00603917350221434,0.607469512195122
871682,9685971,5221,1559,3053,0,190,0,0,3896,0,2922,0,0,974,2922,850480,1.45311807975764,3344,six20164,0.00523325745990746,2.42987804878049
828090,9685043,17866,241,5818,1,799.9361572,0.2997984,0,0,0,0,0,0,0,0,851618,0.532809962577803,9458,six20262,0.0398258046957631,2.42987804878049
839220,9685043,16300,3580,1797,0,427.3882751,15.0954313,0,11688,10714,0,974,0,0,53570.0019531,820613,0.774996309204077,20488,six20274,0.0360146360184426,0.607469512195122
842930,9685043,15017,1697,1594,0,473.0898438,8.6349096,1,15584,1948,974,6818,0,5844,25323.9995118,811847,0.726559039878822,24185,six20278,0.0681845402875537,1
843858,9685043,14673,787,1789,0,372.7227478,34.2138405,1,0,0,0,0,0,0,24350,860220,0.678121770553567,25110,six20279,0.194827906304996,1
847567,9685043,13558,750,318,1,318.912323,0.9009625,1,20454,1948,6818,4870,1948,4870,1948.0000534,858272,0.726559039878822,22566,six20283,0.647923415755834,1
848495,9685043,13346,1667,933,1,319.924408,0.4490651,1,8766,974,1948,974,974,3896,2922,860220,0.774996309204077,21652,six20284,0.604875480436053,1
849422,9685043,12825,2348,1548,1,388.4473267,2.5215762,1,0,0,0,0,0,0,974,860220,0.629684501228313,20739,six20285,0.580241767656576,1
850350,9685043,12366,2780,2131,1,493.2829895,13.9552288,1,0,0,0,0,0,0,974,860220,0.484372693252548,19827,six20286,0.60894602417121,1
851277,9685043,11945,3222,2740,1,749.5241699,22.8421726,1,0,0,0,0,0,0,974,843015,0.435935423927293,18916,six20287,0.554519589134152,1
852205,9685043,11583,3842,3354,0,847.296936,28.1743031,0,0,0,0,0,0,0,1948,860220,0.290623615951529,18008,six20288,0.0771654574379206,0.607469512195122
861480,9685043,6696,1324,3620,0,246.0754395,3.0473442,0,3896,0,0,0,0,3896,8765.9996643,860220,0.581247231903058,9134,six20298,0.0109107601082275,1.21493902439024
871682,9685043,4336,1889,2365,0,187,0,0,4870,3896,0,0,0,974,4870,844800,1.40468081043239,2932,six20309,0.00583671930560725,0.607469512195122
829018,9684116,19059,375,6369,1,730.8162842,8.1215734,0,0,0,0,0,0,0,0,860220,0.726559039878822,10244,six20405,0.0546731716263864,0.607469512195122
839220,9684116,15471,2653,1565,0,447.9751282,2.8351815,0,974,0,0,0,0,974,44803.9991455,842688,0.726559039878822,20425,six20416,0.0285803265065357,0.607469512195122
843858,9684116,13832,1140,2694,0,423.1674194,11.9387436,1,0,0,0,0,0,0,14609.9995652,851618,0.774996309204077,25059,six20421,0.095327904193101,1
845713,9684116,13120,458,1569,0,357.0216675,16.8817062,1,3896,0,0,3896,0,0,6818.0001068,860220,0.726559039878822,24274,six20423,0.152358828929886,1
846640,9684116,12850,362,954,0,344.3348083,5.3326545,1,11688,0,6818,0,4870,0,4870.0001068,846748,0.726559039878822,23353,six20424,0.107649439106681,1
847567,9684116,12644,469,342,1,315.2813721,1.0096719,1,16558,0,0,12662,974,2922,6818.0001068,859246,0.774996309204077,22432,six20425,0.611888974669998,1
848495,9684116,12503,1301,234,1,312.7077942,1.0719968,1,5844,0,974,974,2922,974,10714,835060,0.774996309204077,21512,six20426,0.573111470485282,1
849422,9684116,12050,1874,848,1,352.4439087,8.6191435,1,0,0,0,0,0,0,8765.9995652,860220,0.581247231903058,20593,six20427,0.623255325028595,1
850350,9684116,11560,2613,1429,1,391.249115,6.9483781,0,0,0,0,0,0,0,5844.0000534,860220,0.484372693252548,19674,six20428,0.581462797749698,7.28963414634146
851277,9684116,11109,3403,2040,1,494.6359558,17.3886204,1,0,0,0,0,0,0,5844.0000534,851618,0.339060885276784,18757,six20429,0.604562401316942,1
852205,9684116,10719,4212,2652,1,714.3724365,13.2627487,1,0,0,0,0,0,0,4870,851618,0.193749077301019,17840,six20430,0.482228345143778,1
853132,9684116,10398,5063,3261,0,829.4346924,14.5832491,1,0,0,0,0,0,0,973.9999924,843015,0.145311807975764,16924,six20431,0.0519471652990739,1
895796,9684116,25753,6792,569,0,210,0,0,0,0,0,0,0,0,0,860220,0,21332,six20477,0.196764424365421,0.607469512195122
829018,9683188,19209,67,7240,1,690.0313721,22.5830841,0,0,0,0,0,0,0,0,834413,0.823433578529332,10202,six20545,0.0655591895049115,1.82240853658537
829945,9683188,18859,558,6913,1,685.8637695,15.5395384,0,0,0,0,0,0,0,0,834413,0.823433578529332,11129,six20546,0.067809960699217,0.607469512195122
837365,9683188,15616,1699,3270,0,618.2967529,31.1812782,0,0,0,0,0,0,0,36037.9982605,851618,0.387498154602038,18549,six20554,0.0387077469522011,0.607469512195122
842930,9683188,13219,1982,1847,0,320,0,1,10714,0,974,9740,0,0,9739.9997559,830353,0.823433578529332,24114,six20560,0.0871901830921485,1
845713,9683188,12243,536,2268,0,408.0482483,10.5441294,1,974,0,0,0,0,974,24349.9995652,860220,0.774996309204077,24185,six20563,0.0722642859167665,1
846640,9683188,11954,713,1655,0,343.6009521,6.5454063,1,0,0,0,0,0,0,29220.0002136,848696,0.726559039878822,23261,six20564,0.0614051696707192,1
847567,9683188,11731,60,1044,1,314.2441711,1.0842565,1,15584,0,0,8766,974,5844,30194.0002136,805684,0.774996309204077,22336,six20565,0.381280251275633,1
848495,9683188,11579,576,445,1,300,0,0,0,0,0,0,0,0,35064.001709,854376,0.774996309204077,21412,six20566,0.411827469134594,1.21493902439024
849422,9683188,11298,1358,150,1,310.0517883,1.6576154,1,15584,974,8766,5844,0,0,33115.9993286,809089,0.629684501228313,20488,six20567,0.41213988478941,1
850350,9683188,10775,2133,732,1,324.7410583,7.5426626,1,974,0,0,974,0,0,11688.0003052,856324,0.435935423927293,19565,six20568,0.593839839856924,1
851277,9683188,10288,2997,1337,1,460.0724182,22.0326195,1,0,0,0,0,0,0,6818.0002136,843015,0.290623615951529,18642,six20569,0.665682690438928,1
852205,9683188,9866,3892,1952,1,423.6440125,17.3366508,1,0,0,0,0,0,0,5844,860220,0.145311807975764,17719,six20570,0.629243168276627,1
853132,9683188,9517,4800,2562,1,617.0391235,19.8536129,1,0,0,0,0,0,0,973.9999924,860220,0.193749077301019,16797,six20571,0.59022296212743,1
854060,9683188,9247,4701,3169,1,874.3404541,7.5525537,1,0,0,0,0,0,0,1947.9999924,859246,0.193749077301019,15875,six20572,0.339980574217009,1
867045,9683188,1574,726,2261,0,202.9998779,-0.0008708,0,4870,0,0,0,0,4870,34089.9991302,860220,1.25936900245663,3344,six20586,0.00313385774810183,1.21493902439024
890232,9683188,20132,7872,510,0,199.0520325,0.7503156,0,7792,1948,0,974,3896,974,13636.0001068,837982,0,15794,six20611,0.0923372048773456,0.607469512195122
828090,9682261,18730,1357,8427,1,1060.5350342,19.5900459,0,0,0,0,0,0,0,0,815261,0.726559039878822,9321,six20681,0.0310568975977554,0.607469512195122
829945,9682261,17994,169,7784,1,600.543396,1.528529,0,0,0,0,0,0,0,0,850644,0.871870847854587,11168,six20683,0.0387858075543751,0.607469512195122
845713,9682261,11375,831,2970,0,372.0741577,15.0759182,1,0,0,0,0,0,0,26297.9995652,860220,0.629684501228313,24132,six20700,0.0769253775742831,1
846640,9682261,11063,1210,2357,0,340.2200928,1.7475015,1,0,0,0,0,0,0,30193.9992676,860220,0.581247231903058,23205,six20701,0.0504534212455212,1
847567,9682261,10822,674,1747,1,315.0672607,5.3320503,1,9740,0,1948,0,0,7792,33115.9995118,830190,0.629684501228313,22278,six20702,0.412077824260777,1
848495,9682261,10657,90,1140,1,296.7326355,1.0658855,1,8766,974,1948,974,0,4870,34089.9990234,829543,0.629684501228313,21352,six20703,0.359052578607095,1
849422,9682261,10572,1020,530,1,297.996521,0.0770659,1,14610,10714,0,2922,0,974,35063.9991455,839930,0.532809962577803,20425,six20704,0.39107027542029,1
850350,9682261,10014,1913,42,1,322.2200317,6.8287015,1,14610,974,0,0,7792,5844,13635.9998779,857298,0.387498154602038,19499,six20705,0.612987580672337,1
851277,9682261,9489,2835,637,1,323.9550171,4.9985623,1,0,0,0,0,0,0,6817.9997559,860220,0.242186346626274,18572,six20706,0.610491434803671,1
852205,9682261,9029,3761,1251,1,491.5493469,23.4298401,1,0,0,0,0,0,0,5844,860220,0.145311807975764,17646,six20707,0.694372122028058,1
853132,9682261,8646,4689,1860,1,606.9606934,18.9520702,1,0,0,0,0,0,0,973.9999924,860220,0.242186346626274,16720,six20708,0.61962157855964,1
854060,9682261,8348,4879,2466,1,858.2415771,9.4216833,1,0,0,0,0,0,0,973.9999924,851618,0.242186346626274,15794,six20709,0.401040035537954,1
856842,9682261,8056,2305,4298,0,552.2579956,22.306078,0,0,0,0,0,0,0,26298.0004273,832465,0.145311807975764,13017,six20712,0.0167386398333762,0.607469512195122
839220,9681333,13063,161,2213,0,380.6692505,16.884407,0,2922,0,0,1948,0,974,15584.0004273,838145,0.484372693252548,20488,six20827,0.0625120190743686,0.607469512195122
846640,9681333,10179,1569,3059,0,322.2825012,1.482301,1,17532,0,2922,4870,2922,6818,31167.9992676,860220,0.532809962577803,23187,six20835,0.0456911666711433,1
847567,9681333,9917,764,2446,1,298.9882202,1.2140996,1,47726,2922,15584,15584,0,13636,50648,825156,0.581247231903058,22259,six20836,0.263507878035328,1
848495,9681333,9737,30,1842,1,291.7286377,1.0532005,1,21428,0,974,974,974,18506,37985.9990234,840904,0.532809962577803,21332,six20837,0.318215916902163,1
849422,9681333,9643,960,1230,1,291.5623779,0.9544126,1,35064,2922,5844,11688,4870,9740,39933.9995118,837171,0.435935423927293,20404,six20838,0.339497964081579,1
850350,9681333,9284,1860,636,1,314.1921082,3.3626757,1,11688,974,0,3896,0,6818,18505.9993286,853402,0.339060885276784,19477,six20839,0.52338132985021,1
851277,9681333,8715,2790,42,1,348.1201172,4.7921467,1,0,0,0,0,0,0,13636.0002136,860220,0.193749077301019,18549,six20840,0.601733848967032,1
852205,9681333,8212,3720,551,1,459.3912048,9.7020988,1,0,0,0,0,0,0,12662,851618,0.193749077301019,17622,six20841,0.584590970726041,1
853132,9681333,7788,4650,1158,1,644.4442139,21.697649,1,0,0,0,0,0,0,7792,851618,0.290623615951529,16694,six20842,0.627035371600974,1
854987,9681333,7231,4379,2377,0,833.5924072,16.4501057,0,0,0,0,0,0,0,974,860220,0.242186346626274,14839,six20844,0.0508856623963258,0.607469512195122
848495,9680406,8818,474,2539,1,285.895874,0.7162116,1,41882,0,3896,11688,6818,19480,32141.9992676,836034,0.581247231903058,21332,six20968,0.321489604594086,1
849422,9680406,8714,1276,1930,1,298.020752,0.7328838,1,28246,974,1948,0,974,24350,38960.001709,852428,0.435935423927293,20404,six20969,0.330572667983731,1
850350,9680406,8592,2066,1337,1,322.1341248,2.1432636,1,974,0,0,0,974,0,16558.0004273,850480,0.339060885276784,19477,six20970,0.488007824358066,1
851277,9680406,7974,2931,732,1,348.8823853,3.1058772,1,0,0,0,0,0,0,12662.0004273,860220,0.193749077301019,18549,six20971,0.561092291979678,1
852205,9680406,7421,3827,127,1,464.1275024,14.7293434,1,0,0,0,0,0,0,10713.9998779,860220,0.145311807975764,17622,six20972,0.674173773004776,1
853132,9680406,6950,4736,466,1,691.2764893,15.8545837,1,0,0,0,0,0,0,6818,860220,0.242186346626274,16694,six20973,0.624870953389664,1
854060,9680406,6576,5621,1064,1,1017.8306274,21.675827,1,0,0,0,0,0,0,0,834413,0.193749077301019,15767,six20974,0.570275491866742,1
854987,9680406,6319,4776,1675,1,996.0321045,26.96595,0,0,0,0,0,0,0,0,843015,0.193749077301019,14839,six20975,0.534993764222982,0.607469512195122
836438,9679478,13190,1416,5566,0,652.7400513,18.1832275,0,4870,0,3896,974,0,0,26298.0004883,832465,0,18008,six21085,0.0162715610842006,1.21493902439024
846640,9679478,8441,937,2965,0,300.0035706,-0.0032971,0,0,0,0,0,0,0,30193.9991302,860220,0.532809962577803,23205,six21096,0.0440492890954887,0.607469512195122
852205,9679478,6667,4145,827,1,466.7957458,18.035677,1,0,0,0,0,0,0,7791.9998779,860220,0.145311807975764,17646,six21102,0.691113174422097,1
853132,9679478,6137,4997,212,1,617.3362427,20.0324345,1,0,0,0,0,0,0,6818,851618,0.242186346626274,16720,six21103,0.694643328490538,1
854060,9679478,5711,5872,361,1,1027.0706787,38.7034073,1,0,0,0,0,0,0,0,817209,0.242186346626274,15794,six21104,0.735796808650245,1
854987,9679478,5413,5252,975,1,854.8994141,35.2766685,0,0,0,0,0,0,0,0,824837,0.242186346626274,14868,six21105,0.682365425245804,1.82240853658537
821598,9678551,14553,5057,10860,1,1200.4003906,1.7768712,0,0,0,0,0,0,0,0,834413,1.16249446380611,5408,six21197,0.00835637231279891,1.82240853658537
835510,9677623,12033,2620,7109,1,1195.7307129,21.5385036,0,0,0,0,0,0,0,0,834413,0,17597,six21337,0.176365121769805,0.607469512195122
845713,9677623,7215,1049,1633,0,320.9499512,6.4386115,0,1948,1948,0,0,0,0,22402.0002136,860220,0.387498154602038,24274,six21348,0.102541557816515,0.607469512195122
820671,9676696,13298,4000,9173,1,1106.2043457,3.8716011,0,0,0,0,0,0,0,0,860220,1.06561992515561,6752,six21443,0.0175518501875285,0.607469512195122
854060,9676696,3355,6254,1682,1,848.1182251,22.1078491,0,0,0,0,0,0,0,1947.9999847,834413,0.193749077301019,16197,six21479,0.623037315427815,0.607469512195122
821598,9675768,14086,5114,8108,1,1000,0,0,0,0,0,0,0,0,0,851618,0.339060885276784,7924,six21563,0.0325239734492965,1.21493902439024
835510,9675768,10266,4438,6804,1,949.7781982,17.742363,0,0,0,0,0,0,0,0,825811,0.048437269325255,18269,six21578,0.269522816655948,0.607469512195122
836438,9675768,9967,4680,5940,1,959.3280029,31.2989044,0,0,0,0,0,0,0,0,817209,0.09687453865051,19120,six21579,0.449107266070136,0.607469512195122
843858,9675768,5943,379,697,0,290.0664673,5.3439798,0,5844,1948,1948,974,0,974,24350.0001221,829379,0.629684501228313,26118,six21587,0.12303915482229,0.607469512195122
853132,9675768,3502,5503,2994,0,1077.4141846,19.682272,0,0,0,0,0,0,0,1947.9999847,817209,0.145311807975764,17326,six21597,0.0567354672465344,0.607469512195122
854060,9675768,2718,6427,2381,0,782.5192871,20.1944122,0,0,0,0,0,0,0,1947.9999847,860220,0.242186346626274,16434,six21598,0.102453725607534,0.607469512195122
843858,9674841,5120,1281,1100,0,284.3105164,8.5221357,0,0,0,0,0,0,0,14609.9995118,860220,0.678121770553567,26396,six21703,0.192325991437508,1.21493902439024
844785,9673913,3863,721,2347,0,304.8963013,11.0437584,0,26298,2922,1948,21428,0,0,11688,850644,0.678121770553567,25869,six21819,0.147068255871496,0.607469512195122
850350,9673913,2248,3027,2466,0,467.3654785,19.7010593,0,0,0,0,0,0,0,0,860220,0.484372693252548,20530,six21825,0.149742605699731,1.21493902439024
855915,9673913,216,6943,560,0,467.1678467,19.2434788,0,24350,10714,0,0,0,13636,9740.0004273,830517,0.387498154602038,15352,six21831,0.143960344344243,0.607469512195122
824380,9672986,13332,7260,4907,1,824.9474487,9.459096,0,0,0,0,0,0,0,0,851618,0.387498154602038,11621,six21909,0.215828247043951,0.607469512195122
843858,9672986,3535,1760,1918,0,281.0812683,2.4887252,0,0,0,0,0,0,0,974,860220,0.823433578529332,27008,six21930,0.202131693436287,0.607469512195122
839220,9672058,5330,5769,2144,1,535.144043,23.270916,0,0,0,0,0,0,0,2922,860220,0.823433578529332,23242,six22033,0.837993203325502,0.607469512195122
855915,9672058,787,6050,268,0,422.5498657,10.9008083,0,13636,5844,6818,0,0,974,9740.0004273,840740,0,16224,six22051,0.134169244662659,0.607469512195122
837365,9671131,5422,5741,3652,1,909.4729614,16.341917,0,0,0,0,0,0,0,0,851618,0.920308117179841,22123,six22137,0.61904985494788,0.607469512195122
838293,9671131,5044,5273,2761,1,649.6921387,27.2697105,0,0,0,0,0,0,0,0,843015,0.920308117179841,22907,six22138,0.800623641079838,0.607469512195122
855915,9671131,636,5779,30,0,513.7624512,18.7332916,0,3896,0,0,3896,0,0,9740,860220,0,16720,six22157,0.178973933163539,0.607469512195122
837365,9670203,4592,4980,3379,1,636.7161255,18.6175728,0,7792,0,2922,4870,0,0,2922,860220,1.01718265583035,22642,six22241,0.703145035738644,0.607469512195122
850350,9670203,912,283,939,0,219.917923,0.4780511,0,0,0,0,0,0,0,4869.9997559,857298,0,21987,six22255,0.121983705272533,0.607469512195122
811396,9669276,3143,2724,2117,1,1096.8239746,23.2565804,0,0,0,0,0,0,0,6818.0001068,817209,1.35624354110713,15767,six22315,0.319292340415117,0.607469512195122
812323,9668348,3824,3159,2538,1,1178.3742676,17.5083027,0,0,0,0,0,0,0,1948,834413,1.21093173313137,16197,six22415,0.301353041515834,0.607469512195122
813251,9668348,4751,3710,2422,1,1100.4493408,11.2917786,0,0,0,0,0,0,0,0,834413,1.40468081043239,15848,six22416,0.2829593541947,0.607469512195122
817888,9668348,9365,5158,2610,1,1200.0446777,0.2916633,0,0,0,0,0,0,0,0,817209,1.06561992515561,14868,six22421,0.18261739679996,0.607469512195122
814178,9667421,5698,3086,1382,1,967.2260742,9.0273447,0,0,0,0,0,0,0,4870,842041,0.871870847854587,16434,six22515,0.348064293851445,0.607469512195122
817888,9667421,9377,4290,1916,1,1059.2250977,13.7840452,0,0,0,0,0,0,0,2922,860220,0.871870847854587,15794,six22519,0.362795808798953,0.607469512195122
813251,9665566,5326,1008,276,0,551.4282227,42.2201004,0,0,0,0,0,0,0,1947.9999847,825811,0.484372693252548,18479,six22708,0.211970559646857,0.607469512195122
834583,9665566,1332,1647,1209,0,457.8418274,17.7580776,0,13636,974,974,0,0,11688,2922.0000534,860220,1.16249446380611,23646,six22731,0.194728717416617,1.82240853658537
784499,9661856,2554,1260,4403,0,800,0,0,0,0,0,0,0,0,2922.0001068,851618,0.678121770553567,2073,six23052,0.00189526653712139,0.607469512195122
782644,9625684,8252,2343,787,0,1041.661377,16.4751663,0,974,0,0,0,974,0,34090,835060,1.98592804233545,8749,six26675,0.00604242057534495,0.607469512195122
761312,9614555,3293,2799,3755,0,1242.0809326,23.0408707,0,17532,2922,0,0,14610,0,0,815261,0.09687453865051,2782,six27555,0.00429447346721511,0.607469512195122
752037,9612700,8722,3757,4320,0,1752.3989258,11.8783913,0,0,0,0,0,0,0,47726,817209,0.581247231903058,10369,six27680,0.00138856116974611,0.607469512195122
764094,9611772,5476,3021,7050,0,1497.3345947,20.1035862,0,0,0,0,0,0,0,0,739789,1.21093173313137,4637,six27754,0.00109116531955833,0.607469512195122
781716,9611772,4830,2336,5391,0,1364.4558105,20.487587,0,0,0,0,0,0,0,0,817209,1.98592804233545,8550,six27773,0.00349798727243253,0.607469512195122
823453,9775936,2550,1703,7534,0,1298.1624756,11.6379833,0,974,0,974,0,0,0,1948,786532,0.387498154602038,8347,seven3994,0.00175977621950493,0.607469512195122
861480,9775936,13099,2891,5546,0,1100.0687256,16.8550968,0,0,0,0,0,0,0,2921.9999085,817209,0.484372693252548,14983,seven4035,0.0112401334361545,0.607469512195122
862407,9774081,12380,3351,4424,1,866.6135864,15.3351879,0,2922,0,0,1948,974,0,2921.9999085,834413,0.678121770553567,12918,seven4217,0.1775593622378,0.607469512195122
864262,9771299,12329,3170,4044,1,708.1661987,9.0196142,0,0,0,0,0,0,0,0,859246,0.532809962577803,9683,seven4516,0.142295518064519,0.607469512195122
865190,9771299,13166,3353,3509,1,637.7452393,5.1783128,0,5844,0,0,4870,0,974,974,860220,0.435935423927293,9458,seven4517,0.147601071561202,0.607469512195122
864262,9770371,11940,2460,4285,1,637.999939,2.2335997,0,0,0,0,0,0,0,0,856324,0.484372693252548,8798,seven4619,0.0965710197831978,0.607469512195122
866117,9770371,13674,2079,2720,1,631.0466309,16.721344,0,0,0,0,0,0,0,16558,851618,0.435935423927293,8398,seven4621,0.133382635130505,0.607469512195122
867045,9770371,14552,1768,1939,1,640.9498291,0.5969114,0,1948,0,0,0,0,1948,23375.9997559,860220,0.532809962577803,8347,seven4622,0.0773127085641426,2.42987804878049
864262,9769444,11611,1813,3841,1,650.0646973,8.1778307,0,974,974,0,0,0,0,0,849506,0.484372693252548,7924,seven4724,0.10272936682428,0.607469512195122
865190,9769444,12497,2079,3007,1,635.3082886,12.4016628,0,974,0,0,0,0,974,13636,860220,0.484372693252548,7648,seven4725,0.109711809359392,0.607469512195122
858697,9767589,5758,2130,2765,1,871.1096191,17.2240715,0,0,0,0,0,0,0,10714,860220,0.242186346626274,7924,seven4943,0.135772913647979,0.607469512195122
860552,9767589,7545,1650,3281,1,923.3168945,31.0433655,0,0,0,0,0,0,0,974,817209,0.339060885276784,8550,seven4945,0.182346707103339,0.607469512195122
862407,9767589,9331,764,3787,1,691.7650146,9.3785009,0,0,0,0,0,0,0,4870,843826,0.435935423927293,7243,seven4947,0.0771495128015743,0.607469512195122
865190,9767589,12079,1142,2550,1,637.666687,10.8682222,0,1948,0,1948,0,0,0,23375.9995118,860220,0.678121770553567,5865,seven4950,0.0644583598605057,0.607469512195122
855915,9766661,2827,600,958,1,996.5697632,34.8480225,0,82790,75972,2922,1948,0,1948,41881.9995118,822398,0.145311807975764,4994,seven5055,0.0875171558643182,0.607469512195122
860552,9765734,7320,870,1520,1,731.4944458,32.2043686,0,0,0,0,0,0,0,4870.0002136,851618,0.193749077301019,7477,seven5182,0.263125113002921,0.607469512195122
863335,9764806,10120,323,1397,1,638.0337524,2.1114557,0,38960,5844,5844,1948,21428,3896,42856.0004883,829379,0.678121770553567,4637,seven5313,0.0285906310530439,0.607469512195122
862407,9763879,9331,780,247,1,733.1782227,10.338335,0,3896,0,0,0,1948,1948,36038.0012818,844800,0.387498154602038,4994,seven5442,0.0642135489558675,0.607469512195122
862407,9762024,9860,268,1508,1,730.6640015,11.2595835,0,14610,0,7792,6818,0,0,33116.0008545,844636,0.145311807975764,4637,seven5704,0.049286207912164,0.607469512195122
862407,9760169,10661,2011,3296,1,835.4395752,30.3563156,0,0,0,0,0,0,0,7792,817209,0,4994,seven5975,0.11534556447966,1.21493902439024
859625,9759242,8958,2535,4957,1,1083.5910645,24.6514187,0,0,0,0,0,0,0,0,842041,0,7924,seven6112,0.107816218771308,0.607469512195122
862407,9759242,11141,2444,4191,1,690.7383423,12.4782944,0,2922,0,0,0,974,1948,4870.0000534,812011,0,5408,seven6115,0.0714020076830919,0.607469512195122
860552,9754604,12847,5916,8766,1,727.0795288,19.3450146,0,0,0,0,0,0,0,4870,851618,0,9859,seven6834,0.0998579978055297,0.607469512195122
860552,9752749,13979,6342,9131,1,857.4101563,9.1020622,0,0,0,0,0,0,0,2922,851618,0,11321,seven7133,0.0758151306809606,0.607469512195122
860552,9751822,14600,6651,9319,1,838.1796875,6.6501212,0,0,0,0,0,0,0,3896,851618,0,12092,seven7287,0.0764916418484251,0.607469512195122
862407,9749967,17208,5728,7889,1,590.2539673,3.2093811,0,8766,0,7792,0,974,0,3896.0001068,850644,0.435935423927293,10816,seven7600,0.0799048287019861,1.82240853658537
863335,9749967,17892,4838,6977,0,539.2215576,7.6395302,0,3896,974,0,974,1948,0,6818.0001068,859246,0.581247231903058,10032,seven7601,0.00673797303199606,0.607469512195122
864262,9749039,19206,4385,6248,0,618.6265869,16.1527386,0,0,0,0,0,0,0,4870.0000534,856324,0.823433578529332,8749,seven7759,0.00749302754547805,0.607469512195122
865190,9749039,19908,3637,5336,0,522.4910278,6.5751104,0,0,0,0,0,0,0,2922.0000534,860220,1.01718265583035,7978,seven7760,0.00599872982867432,0.607469512195122
861480,9748112,17930,7271,9166,1,599.0344849,1.3295414,0,10714,3896,5844,974,0,0,1948,834413,0.339060885276784,10855,seven7916,0.0684637146089919,0.607469512195122
859625,9747184,17581,6812,11137,1,899.9970093,0.8761075,0,0,0,0,0,0,0,0,834413,0.09687453865051,12374,seven8077,0.0402811200769738,1.21493902439024
859625,9746257,18364,5883,11313,1,788.7994995,8.1961393,0,0,0,0,0,0,0,0,825811,0.193749077301019,12199,seven8241,0.0454486435118085,0.607469512195122
829018,9736982,4878,4310,7908,0,1453.4859619,25.519434,0,0,0,0,0,0,0,0,834413,0.629684501228313,6688,seven9924,0.00288223613350067,1.21493902439024
830873,9734200,8227,7575,9999,1,1773.9916992,18.047842,0,0,0,0,0,0,0,0,800004,1.40468081043239,9859,seven10436,0.0240061886171775,0.607469512195122
833655,9734200,10120,7561,12734,1,1915.5625,32.6307297,0,1948,0,0,0,0,1948,0,817209,0.920308117179841,12092,seven10439,0.0280042869525438,0.607469512195122
840148,9721215,14935,4612,6173,1,1048.9246826,16.6169567,0,0,0,0,0,0,0,974,834413,0.242186346626274,18008,seven12912,0.246064385912969,1.21493902439024
841075,9721215,15863,3687,5326,1,1228.0627441,24.8707256,0,0,0,0,0,0,0,0,817209,0.339060885276784,18916,seven12913,0.289269355726681,1.82240853658537
841075,9719360,16073,3712,4758,1,983.0697021,11.6881838,0,0,0,0,0,0,0,973.9999924,825811,0.339060885276784,18642,seven13284,0.269823627966379,1.21493902439024
