A128,A129,A130,A154,A347,A361,A362,PML,fl.5yr.postPML,fl.yr1,fl.yr2,fl.yr3,fl.yr4,fl.yr5,fl.pre.5cell,forest.pre,pop.den.5km.pre,dist.disturb.pre,id,toPeru.within10km,distance,weights
13113,8413,15486,1,0,960.329712,1.2623,1,0,0,0,0,0,0,7792,851618,15.984299,13943,two24270,1,0.396565827267399,1
14043,8680,15486,1,0,1108.515747,9.845666,1,0,0,0,0,0,0,3896,825811,17.098356,14868,two24271,1,0.517697688469098,1
14973,8307,15541,1,0,1180.33728,17.859337,1,0,0,0,0,0,0,0,834413,17.098356,15794,two24272,1,0.678641113119978,1
15902,8025,15651,1,0,1373.371216,28.476549,1,0,0,0,0,0,0,0,834413,16.759295,16720,two24273,1,0.803670918912015,1
16832,7844,15815,1,0,1586.2677,16.34149,1,0,0,0,0,0,0,974,791402,15.596801,17646,two24274,1,0.400019464900453,1
16441,7025,16031,1,0,1522.736206,22.869627,1,0,0,0,0,0,0,973.999992,834413,13.465561,18572,two24275,1,0.603366792026147,1
550,3802,18060,1,0,918.241943,6.984332,1,22402,974,974,974,0,19480,18506.000118,849670,7.604651,927,two24348,0,0.51599613568668,1
1235,2889,17732,1,0,997.83252,29.872057,1,1948,974,974,0,0,0,10713.999754,834413,7.604651,1854,two24349,0,0.853197722453592,1
2068,2008,17456,1,0,1228.445679,10.182806,1,0,0,0,0,0,0,4870,817209,9.057769,2782,two24350,0,0.349292059662608,1
2971,1120,17215,1,0,1093.657227,34.364029,1,0,0,0,0,0,0,0,834413,9.92964,3709,two24351,0,0.82963689765934,1
3886,240,17022,1,0,811.079163,32.988731,1,0,0,0,0,0,0,0,851618,8.912458,4637,two24352,0,0.803408555504872,1
4807,626,16878,1,0,828.28125,31.718027,1,0,0,0,0,0,0,0,843015,8.234336,5564,two24353,0,0.746803038610218,1
5731,1508,16785,1,0,834.514587,22.559313,1,0,0,0,0,0,0,0,825811,7.992149,6492,two24354,0,0.523155628891853,1
6657,2394,16742,1,0,733.15625,13.956965,1,0,0,0,0,0,0,974,834413,6.635906,7419,two24355,0,0.365432518148653,1
7583,3282,16749,1,0,742.4422,9.175958,1,0,0,0,0,0,0,973.999992,843015,5.618723,8347,two24356,0,0.293751385621562,1
8511,4164,16807,1,0,882.461792,16.168806,1,0,0,0,0,0,0,973.999992,834413,6.635906,9274,two24357,0,0.414664633235261,1
9439,5056,16915,1,0,962.452454,8.981189,1,0,0,0,0,0,0,4870.000053,825811,8.428085,10202,two24358,0,0.23693297821027,1
10367,5938,16721,1,0,1251.363037,20.824188,1,0,0,0,0,0,0,8766.000213,817209,10.753074,11129,two24359,0,0.372504795988591,1
11295,6822,16567,1,0,1040.896362,6.04222,1,1948,0,1948,0,0,0,7791.999939,817209,13.562435,12057,two24360,0,0.155997495032135,1
12224,7714,16465,1,0,960.001465,-0.021352,1,1948,0,0,0,1948,0,7791.999939,843015,16.178048,12984,two24361,1,0.440647582404411,1
13123,8356,16416,1,0,1084.475708,14.414371,1,0,0,0,0,0,0,7792.000213,817209,17.92179,13912,two24362,1,0.678891204290003,1
14052,7858,16416,1,0,1257.763428,28.363697,1,0,0,0,0,0,0,3896,825811,18.067101,14839,two24363,1,0.863602666525759,1
14982,7445,16467,1,0,1312.936035,15.981798,1,0,0,0,0,0,0,0,817209,16.953044,15767,two24364,1,0.621098902631023,1
15911,7129,16571,1,0,1462.421997,23.700304,1,0,0,0,0,0,0,0,817209,15.79055,16694,two24365,1,0.712884017199574,1
16840,6924,16726,1,0,1699.999756,19.853041,1,0,0,0,0,0,0,974,782800,14.531181,17622,two24366,1,0.475935281714496,1
17172,6841,16931,1,0,1636.59375,25.393761,1,0,0,0,0,0,0,974,825811,12.690565,18549,two24367,1,0.683177427914926,1
1397,3649,18926,1,0,984.029907,7.64538,1,0,0,0,0,0,0,16558.000431,834413,8.185899,1311,two24442,0,0.556910623727585,1
1851,2732,18613,1,0,927.66333,9.14229,1,10714,0,974,5844,0,3896,10714.000103,851618,8.282773,2073,two24443,0,0.579418944638713,1
2502,1845,18350,1,0,1155.730347,15.993722,1,0,0,0,0,0,0,4870,834413,9.348393,2932,two24444,0,0.597541213613011,1
3287,931,18121,1,0,1002.025879,29.612568,1,0,0,0,0,0,0,0,834413,10.074952,3824,two24445,0,0.817540649722158,1
4133,30,17938,1,0,694.548645,28.710512,1,0,0,0,0,0,0,0,851618,9.057769,4729,two24446,0,0.800828418909689,1
5009,878,17801,1,0,760.350891,16.481373,1,0,0,0,0,0,0,0,851618,8.33121,5641,two24447,0,0.550799306890898,1
5901,1793,17712,1,0,1109.92334,10.789019,1,0,0,0,0,0,0,0,825811,7.992149,6558,two24448,0,0.311465418899863,1
6804,2675,17672,1,0,829.663513,19.235497,1,0,0,0,0,0,0,974,860220,6.539031,7477,two24449,0,0.6209874069315,1
7713,3567,17679,1,0,723.135986,10.369872,1,0,0,0,0,0,0,973.999992,851618,5.957784,8398,two24450,0,0.433899248859253,1
8626,4449,17733,1,0,861.24823,19.979368,1,974,974,0,0,0,0,2922.000053,850644,7.701526,9321,two24451,0,0.626150910630866,1
9543,5333,17827,1,0,987.83606,26.156984,1,0,0,0,0,0,0,5844.000053,825811,10.074952,10244,two24452,0,0.683058910619456,1
10462,6223,17634,1,0,1111.129395,29.977022,1,0,0,0,0,0,0,9740.000213,817209,13.029625,11168,two24453,0,0.692280182289554,1
11383,7105,17489,1,0,920.677673,4.814427,1,4870,0,974,974,2922,0,14610.000427,839119,15.887424,12092,two24454,1,0.59426413127312,1
12305,7994,17392,1,0,1031.207764,11.341836,1,0,0,0,0,0,0,14610.000427,813313,17.728041,13017,two24455,1,0.6655561794465,1
13198,7613,17345,1,0,1155.827759,20.378107,1,0,0,0,0,0,0,9740.000213,817209,18.4546,13943,two24456,1,0.797702670412809,1
14123,7064,17345,1,0,1125.564941,34.55106,1,0,0,0,0,0,0,5844,834413,17.485854,14868,two24457,1,0.937296147498997,1
15047,6600,17394,1,0,1185.678345,9.024882,1,0,0,0,0,0,0,1948,825811,15.451489,15794,two24458,1,0.531579931063203,1
15973,6242,17493,1,0,1313.642822,11.714238,1,0,0,0,0,0,0,0,825811,14.046808,16720,two24459,1,0.536648633365286,1
16899,6007,17640,1,0,1555.537842,17.810759,1,0,0,0,0,0,0,0,782800,12.981188,17646,two24460,1,0.499591229674015,1
17825,5911,17834,1,0,1815.889038,39.3223,1,0,0,0,0,0,0,0,782800,11.479633,18572,two24461,1,0.842554436742258,1
2308,3496,19468,1,0,1004.2005,10.60134,1,0,0,0,0,0,0,13636.000215,808606,8.621834,2073,two24537,0,0.599528747327898,1
2619,2579,19498,1,0,900.969971,13.710268,1,974,974,0,0,0,0,7792,834413,9.251518,2623,two24538,0,0.71511741583145,1
3144,1693,19247,1,0,804.316589,4.938877,1,7792,0,0,0,0,7792,1948,851618,9.92964,3344,two24539,0,0.533753083536431,1
3810,778,19029,1,0,766.590515,20.254147,1,3896,0,0,0,0,3896,0,851618,10.123389,4147,two24540,0,0.773812345363964,1
4560,120,18854,1,0,699.750305,19.161989,1,0,0,0,0,0,0,0,860220,9.203081,4994,two24541,0,0.713386466919399,1
5366,1030,18725,1,0,819.51709,11.399842,1,0,0,0,0,0,0,0,851618,8.621834,5865,two24542,0,0.51060668953641,1
6208,1948,18640,1,0,1069.890747,31.252148,1,0,0,0,0,0,0,0,817209,8.33121,6752,two24543,0,0.802090705260598,1
7071,2865,18602,1,0,1081.927979,27.99152,1,0,0,0,0,0,0,974,817209,7.168716,7648,two24544,0,0.750057135722229,1
7950,3783,18608,1,0,827.377075,19.246975,1,0,0,0,0,0,0,973.999992,851618,7.120279,8550,two24545,0,0.701267988246048,1
8839,4700,18660,1,0,789.387512,20.963158,1,0,0,0,0,0,0,1948.000053,851618,8.670271,9458,two24546,0,0.74888891815793,1
9735,5616,18733,1,0,834.279175,26.072113,1,0,0,0,0,0,0,5844.000107,851618,10.510887,10369,two24547,0,0.816849939780745,1
10638,6506,18549,1,0,936.752014,37.241337,1,0,0,0,0,0,0,9739.999756,834413,13.029625,11283,two24548,1,0.979241100684956,1
11545,7390,18411,1,0,971.701538,19.543743,1,2922,0,0,2922,0,0,10714,834413,15.451489,12199,two24549,1,0.89808589269439,1
12455,7569,18319,1,0,1096.338501,19.075001,1,0,0,0,0,0,0,10713.999512,817209,16.613983,13116,two24550,1,0.852080190681016,1
13338,6916,18275,1,0,1174.157349,19.441187,1,0,0,0,0,0,0,9740.000305,817209,16.759295,14035,two24551,1,0.810770858669874,1
14253,6306,18275,1,0,1206.430542,13.878108,1,0,0,0,0,0,0,5844.000107,817209,15.451489,14955,two24552,1,0.681682633486964,1
15170,5783,18322,1,0,1204.940552,9.99719,1,0,0,0,0,0,0,1948,834413,13.465561,15875,two24553,1,0.606780598530602,1
16089,5370,18415,1,0,1485.847412,37.938339,1,0,0,0,0,0,0,0,817209,12.206192,16797,two24554,1,0.923632172019219,1
17008,5095,18555,1,0,1711.575439,12.71338,1,0,0,0,0,0,0,0,782800,11.285884,17719,two24555,1,0.38822129149672,1
17929,4982,18675,1,0,1893.687988,13.90624,1,0,0,0,0,0,0,0,782800,9.978077,18642,two24556,1,0.351267523540853,1
3250,4293,18448,0,0,1261.51416,36.2057,1,0,0,0,0,0,0,26298,817209,6.442157,2782,two24628,0,0.00500668130539327,1
3230,3364,19375,1,0,1038.44397,7.983755,1,1948,1948,0,0,0,0,7792,817209,8.040587,2932,two24629,0,0.548852878578529,1
3459,2436,20303,1,0,1000.574219,25.833664,1,0,0,0,0,0,0,3896,825811,8.960895,3344,two24630,0,0.897306563059081,1
3885,1540,20147,1,0,992.28949,20.972919,1,0,0,0,0,0,0,0,817209,9.009332,3934,two24631,0,0.807727313845376,1
4458,626,19939,1,0,810.270081,12.374302,1,17532,6818,0,0,0,10714,0,843015,8.621834,4637,two24632,0,0.651359577359136,1
5122,270,19772,1,0,713.881836,18.979195,1,0,0,0,0,0,0,0,851618,8.234336,5408,two24633,0,0.753987441950336,1
5851,1183,19649,1,0,846.745972,19.56394,1,0,0,0,0,0,0,0,860220,8.524959,6221,two24634,0,0.764173913241678,1
6631,2101,19568,1,0,1034.84375,18.442106,1,0,0,0,0,0,0,0,825811,8.767146,7063,two24635,0,0.660403049340554,1
7446,2991,19532,1,0,1081.9375,28.768072,1,0,0,0,0,0,0,974,817209,8.428085,7924,two24636,0,0.819762167409569,1
8285,3810,19538,1,0,913.32428,13.704506,1,0,0,0,0,0,0,974,843015,9.009332,8798,two24637,0,0.630311803662145,1
9141,4628,19587,1,0,941.48114,15.660872,1,0,0,0,0,0,0,1948,834413,9.978077,9683,two24638,0,0.656429682083815,1
10011,5467,19641,1,0,968.033203,24.888203,1,0,0,0,0,0,0,5844.000053,817209,10.753074,10574,two24639,0,0.779884527642707,1
10891,6330,19466,1,0,941.290283,9.317554,1,0,0,0,0,0,0,10713.999565,833439,12.157755,11472,two24640,1,0.821201315853979,1
11778,7210,19334,1,0,1267.803955,43.503799,1,0,0,0,0,0,0,10713.999561,817209,13.271812,12374,two24641,1,0.986305574488952,1
12671,6992,19247,1,0,1516.589844,29.476788,1,0,0,0,0,0,0,10714.000103,817209,13.465561,13279,two24642,1,0.92935179812767,1
13541,6280,19205,1,0,1516.95752,36.632263,1,0,0,0,0,0,0,11688.000107,772250,13.223375,14187,two24643,1,0.923612828246522,1
14443,5601,19205,1,0,1344.260254,24.777662,1,0,0,0,0,0,0,5844.000107,817209,12.06088,15098,two24644,1,0.86097359646428,1
15349,5004,19249,1,0,1416.797852,28.898638,1,0,0,0,0,0,0,1948,782800,10.414013,16010,two24645,1,0.846188315072521,1
16257,4521,19338,1,0,1314.19812,9.823465,1,0,0,0,0,0,0,0,834413,9.445268,16924,two24646,1,0.581708453633955,1
17168,4191,19471,1,0,1592.003418,15.918075,1,0,0,0,0,0,0,0,817209,0,17840,two24647,1,0.579097341166273,1
18080,4052,19507,1,0,1851.3125,25.118649,1,0,0,0,0,0,0,0,782800,7.7984,18757,two24648,1,0.631359117664302,1
18988,4118,19079,0,0,1739.542358,30.223797,1,0,0,0,0,0,0,0,791402,6.974967,19674,two24649,1,0.00183194348415313,1
16925,3090,17112,0,0,1306.850952,11.807388,0,0,0,0,0,0,0,0,817209,0,25196,two24655,1,0.000118310630199816,0.620689655172414
4141,4323,18398,1,0,1189.731079,7.91632,1,0,0,0,0,0,0,4870,817209,6.442157,3709,two24721,0,0.466543719811088,1
4125,3403,19328,1,0,1053.608398,8.475014,1,0,0,0,0,0,0,0,817209,7.362465,3824,two24722,0,0.581018400180146,1
4307,2489,20258,1,0,1111.980957,10.986644,1,0,0,0,0,0,0,0,817209,7.895275,4147,two24723,0,0.652413495656078,1
4657,1615,21021,1,0,941.308899,18.202211,1,974,0,974,0,0,0,0,834413,7.217153,4637,two24724,0,0.83245960643043,1
5154,713,20821,1,0,834.830444,8.035613,1,38960,0,5844,15584,14610,2922,0,851618,6.878092,5246,two24725,0,0.63076958563057,1
5750,108,20662,1,0,688.599792,4.267894,1,0,0,0,0,0,0,0,860220,7.410902,5938,two24726,0,0.520185557243048,1
6415,926,20543,1,0,1009.611389,27.47636,1,0,0,0,0,0,0,0,825811,8.524959,6688,two24727,0,0.843800908152367,1
7134,1744,20466,1,0,1200.807251,8.763452,1,0,0,0,0,0,0,0,817209,9.251518,7477,two24728,0,0.444238376937007,1
7896,2562,20432,1,0,1113.318726,16.12397,1,0,0,0,0,0,0,0,834413,9.493705,8295,two24729,0,0.670290837471821,1
8692,3403,20437,1,0,1044.502808,15.429569,1,0,0,0,0,0,0,0,825811,10.074952,9134,two24730,0,0.663542517485406,1
9512,4279,20484,1,0,1269.953369,31.305506,1,0,0,0,0,0,0,974,817209,10.414013,9989,two24731,0,0.873830723484174,1
10350,5173,20521,1,0,997.685486,19.663433,1,0,0,0,0,0,0,973.999992,843015,10.510887,10855,two24732,0,0.798093383887953,1
11203,6078,20354,1,0,925.966187,2.369431,1,0,0,0,0,0,0,973.999992,843015,11.043697,11731,two24733,1,0.822792117661725,1
12068,6629,20228,1,0,1202.646606,38.614693,1,0,0,0,0,0,0,2922.000053,825811,10.99526,12615,two24734,1,0.987534354228338,1
12941,6254,20145,1,0,1448.692505,32.533527,1,0,0,0,0,0,0,2922.000107,817209,10.46245,13504,two24735,1,0.964256594886194,1
13794,5741,20105,1,0,1356.518066,17.302961,1,0,0,0,0,0,0,1947.999985,817209,9.590579,14398,two24736,1,0.849065818633324,1
14680,4989,20105,1,0,1642.385742,11.427224,1,0,0,0,0,0,0,1947.999985,817209,8.33121,15296,two24737,1,0.659171442683397,1
15572,4308,20147,1,0,1647.413574,28.608723,1,0,0,0,0,0,0,1948,817209,7.168716,16197,two24738,1,0.876035688116144,1
16468,3736,20232,1,0,1441.756958,24.20369,1,0,0,0,0,0,0,0,825811,6.587469,17101,two24739,1,0.833365431952708,1
17368,3330,20359,1,0,1510.831787,28.837137,1,0,0,0,0,0,0,0,817209,6.151533,18008,two24740,1,0.848513746514069,1
18270,3153,20310,1,0,1648.908203,31.351871,1,0,0,0,0,0,0,0,817209,0,18916,two24741,1,0.834910782447082,1
5241,5420,17463,1,0,1448.445068,22.804573,1,0,0,0,0,0,0,0,843015,6.684343,4729,two24812,0,0.756991556350011,1
5065,4518,18392,1,0,1192.405518,18.4727,1,0,0,0,0,0,0,0,817209,7.362465,4637,two24813,0,0.708588478116299,1
5052,3624,19322,1,0,999.902588,1.346197,1,0,0,0,0,0,0,0,817209,7.992149,4729,two24814,0,0.405710958883701,1
5202,2746,20252,1,0,923.016602,13.063059,1,2922,0,0,0,0,2922,0,851618,8.573397,4994,two24815,0,0.766597130981294,1
5495,1932,21152,1,0,887.635315,7.327171,1,0,0,0,0,0,0,0,834413,7.604651,5408,two24816,0,0.655289192585468,1
5927,1116,21734,1,0,826.517944,11.480064,1,7792,0,7792,0,0,0,0,843015,7.120279,5938,two24817,0,0.752337657567468,1
6456,300,21582,1,0,860.098022,24.587515,1,0,0,0,0,0,0,0,843015,8.137461,6558,two24818,0,0.876954268372653,1
7065,483,21468,1,0,780.411316,9.609853,1,0,0,0,0,0,0,0,851618,9.057769,7243,two24819,0,0.650102021029798,1
7729,1339,21395,1,0,1126.326294,40.107971,1,0,0,0,0,0,0,0,817209,9.542142,7978,two24820,0,0.947902743396455,1
8438,2248,21362,1,0,1122.328247,18.703613,1,0,0,0,0,0,0,0,834413,9.978077,8749,two24821,0,0.760844607714686,1
9187,3166,21367,1,0,1275.959351,20.969509,1,0,0,0,0,0,0,0,817209,10.123389,9548,two24822,0,0.764025712552555,1
9966,4085,21412,1,0,1255.670776,19.52606,1,0,0,0,0,0,0,974,834413,9.832766,10369,two24823,0,0.780075637895556,1
10769,5009,21433,1,0,1126.281982,26.685925,1,0,0,0,0,0,0,974,834413,9.639017,11206,two24824,0,0.890893035612124,1
11591,5934,21273,1,0,1090.712646,17.661972,1,0,0,0,0,0,0,974,825811,9.542142,12057,two24825,1,0.949093953006762,1
12429,5772,21153,1,0,1086.306763,24.121336,1,0,0,0,0,0,0,2922,843015,9.057769,12918,two24826,1,0.967479820518031,1
13279,5414,21073,1,0,1192.827393,20.727688,1,0,0,0,0,0,0,2922,834413,8.185899,13787,two24827,1,0.935556202174609,1
14111,5006,21034,1,0,1391.13855,20.134811,1,0,0,0,0,0,0,1948,817209,7.168716,14664,two24828,1,0.891356164530888,1
14978,4461,21034,1,0,1470.872925,26.021275,1,0,0,0,0,0,0,1948,774198,6.054659,15547,two24829,1,0.874737958955768,1
15853,3684,21075,1,0,1859.229492,32.161957,1,0,0,0,0,0,0,1948,774198,5.376537,16434,two24830,1,0.87172593356662,1
16734,2994,21156,1,0,1590.841919,30.62516,1,0,0,0,0,0,0,0,817209,4.843727,17326,two24831,1,0.896616980966697,1
17620,2468,21278,1,0,1862.838623,27.186779,1,0,0,0,0,0,0,0,782800,0,18222,two24832,1,0.750974724956524,1
18511,2225,21132,1,0,1743.574585,28.572268,1,0,0,0,0,0,0,0,782800,0,19120,two24833,1,0.744919655404849,1
20186,2784,20317,0,0,1423.304199,24.715069,1,0,0,0,0,0,0,0,851618,0,20924,two24834,1,0.00229642926787314,1
6141,5677,17505,1,0,1609.960815,24.587725,1,0,0,0,0,0,0,0,843015,6.829655,5641,two24902,0,0.751481101230152,1
5991,4819,18433,1,0,1253.303101,17.140926,1,0,0,0,0,0,0,0,843015,7.701526,5564,two24903,0,0.70767413518049,1
5980,3984,19361,1,0,1091.588501,8.115044,1,0,0,0,0,0,0,0,817209,8.621834,5641,two24904,0,0.530497945258505,1
6107,3152,20289,1,0,1107.495605,22.696451,1,0,0,0,0,0,0,0,834413,9.39683,5865,two24905,0,0.851920185627546,1
6359,2347,21187,1,0,1144.363525,27.535469,1,0,0,0,0,0,0,0,825811,8.379648,6221,two24906,0,0.900662425727905,1
6736,1530,22115,1,0,1056.210571,26.944365,1,0,0,0,0,0,0,0,817209,7.701526,6688,two24907,0,0.904513370472133,1
7214,606,22503,1,0,846.966003,16.994133,1,974,0,974,0,0,0,0,851618,8.670271,7243,two24908,0,0.84099006419806,1
7763,300,22394,1,0,751.475525,18.473974,1,0,0,0,0,0,0,0,834413,9.203081,7869,two24909,0,0.820646773189836,1
8380,1213,22323,1,0,1016.801208,17.920332,1,0,0,0,0,0,0,0,825811,9.39683,8550,two24910,0,0.778845994954643,1
9043,2137,22292,1,0,940.882812,25.859669,1,0,0,0,0,0,0,0,834413,9.832766,9274,two24911,0,0.900340839329489,1
9745,3065,22297,1,0,1212.215332,39.029449,1,0,0,0,0,0,0,0,817209,9.735891,10032,two24912,0,0.958444944020531,1
10483,3994,22340,1,0,1435.775879,21.976803,1,974,0,0,0,0,974,0,834413,9.39683,10816,two24913,0,0.838668027007281,1
11249,4923,22346,1,0,1146.377808,17.333282,1,0,0,0,0,0,0,0,834413,9.299956,11621,two24914,1,0.961508014069295,1
12039,5412,22193,1,0,1192.197144,22.072334,1,0,0,0,0,0,0,974,825811,9.154644,12443,two24915,1,0.968619874232528,1
12847,4937,22078,1,0,1142.874268,23.472216,1,0,0,0,0,0,0,974,834413,8.86402,13279,two24916,1,0.967459022628481,1
13671,4553,22001,1,0,1266.700684,36.171326,1,0,0,0,0,0,0,974,825811,8.185899,14126,two24917,1,0.984323325898873,1
14480,4190,21964,1,0,1487.835571,27.583767,1,0,0,0,0,0,0,974,817209,6.92653,14983,two24918,1,0.946573142670855,1
15327,3744,21964,1,0,1822.197998,34.239334,1,0,0,0,0,0,0,974,782800,5.667161,15848,two24919,1,0.936412081158589,1
16184,3210,22003,1,0,2296.19873,14.064429,1,0,0,0,0,0,0,0,774198,4.843727,16720,two24920,1,0.547152451130809,1
17047,2388,22081,1,0,1769.286865,30.222088,1,0,0,0,0,0,0,0,817209,3.971856,17597,two24921,1,0.896958121285083,1
17918,1682,22197,1,0,2435.984375,2.977843,1,0,0,0,0,0,0,0,636562,0,18479,two24922,1,0.062712261159953,1
18794,1298,21962,1,0,2223.960938,33.034168,1,0,0,0,0,0,0,0,825811,0,19366,two24923,1,0.828219324117586,1
20673,2911,20821,0,0,1409.794922,20.395004,1,0,0,0,0,0,0,0,808606,0,22045,two24925,1,0.00114475368416418,1
7295,6050,16674,0,0,1800.015991,0.119177,1,0,0,0,0,0,0,3896,791402,4.117168,6752,two24994,0,7.75582481145331e-05,1
7048,5228,17596,1,0,1797.849121,5.052939,1,0,0,0,0,0,0,0,817209,5.812472,6558,two24995,0,0.219298957269568,1
6918,4443,18519,1,0,1475.338501,20.359179,1,0,0,0,0,0,0,0,791402,6.684343,6492,two24996,0,0.588144920383519,1
6909,3609,19443,1,0,1199.32251,5.064458,1,0,0,0,0,0,0,0,834413,7.653089,6558,two24997,0,0.428581732765981,1
7019,2741,20368,1,0,1174.781982,22.511606,1,0,0,0,0,0,0,0,825811,8.379648,6752,two24998,0,0.802435159666851,1
7239,1932,21263,1,0,1453.412964,21.365141,1,0,0,0,0,0,0,974,825811,7.507777,7063,two24999,0,0.763536730132427,1
7572,1100,22188,1,0,1182.892822,40.374947,1,0,0,0,0,0,0,974,825811,7.071841,7477,two25000,0,0.962166515745782,1
8000,268,23113,1,0,865.651978,9.842541,1,5844,0,3896,0,0,1948,974,843015,8.282773,7978,two25001,0,0.716986300853872,1
8506,523,23320,1,0,724.077698,7.717673,1,0,0,0,0,0,0,974,851618,8.815583,8550,two25002,0,0.724725784809289,1
9072,1355,23252,1,0,818.239868,11.468374,1,0,0,0,0,0,0,974,851618,8.718708,9181,two25003,0,0.785502630365147,1
9695,2221,23221,1,0,919.119995,10.944556,1,0,0,0,0,0,0,0,825811,9.348393,9859,two25004,0,0.741015514238619,1
10357,3124,23226,1,0,1050.848389,21.918716,1,0,0,0,0,0,0,0,817209,9.639017,10574,two25005,0,0.87782713013438,1
11054,4039,23268,1,0,1427.538208,9.539906,1,0,0,0,0,0,0,0,825811,9.92964,11321,two25006,0,0.673554148570418,1
11784,4960,23261,1,0,1252.285522,23.415615,1,0,0,0,0,0,0,0,825811,10.656199,12092,two25007,1,0.9803652781593,1
12539,4627,23113,1,0,1254.546021,30.192835,1,0,0,0,0,0,0,8766,817209,10.801511,12884,two25008,1,0.980573920065671,1
13317,4127,23003,1,0,1529.922607,16.76523,1,0,0,0,0,0,0,8765.999565,825811,10.365576,13694,two25009,1,0.906753649634659,1
14114,3694,22929,1,0,1492.235962,36.064133,1,0,0,0,0,0,0,8765.999565,825811,9.299956,14517,two25010,1,0.978543136732747,1
14899,3353,22894,1,0,1505.098999,22.872961,1,0,0,0,0,0,0,8765.999565,817209,7.217153,15352,two25011,1,0.908539556507787,1
15724,2928,22894,1,0,1591.84375,35.918827,1,1948,974,0,0,0,974,8766,817209,5.182788,16197,two25012,1,0.960619738758177,1
16559,2482,22931,1,0,1683.450806,31.049009,1,0,0,0,0,0,0,0,800004,3.923419,17051,two25013,1,0.929908673790844,1
17405,1950,23006,1,0,2317.883057,21.584587,1,974,0,0,0,974,0,0,670971,2.760924,17912,two25014,1,0.467048122073464,1
18258,1138,23118,1,0,2382.861328,14.566052,1,0,0,0,0,0,0,0,688176,0,18780,two25015,1,0.277573049208999,1
19119,390,22794,1,0,2013.079956,11.366693,1,0,0,0,0,0,0,0,800004,0,19652,two25016,1,0.399562422282644,1
8180,5701,16821,1,0,1615.794556,19.571821,1,0,0,0,0,0,0,3896,817209,4.601541,7648,two25085,0,0.426237954045367,1
7961,4824,17736,1,0,1399.175415,1.430074,1,0,0,0,0,0,0,0,825811,5.86091,7477,two25086,0,0.197638948190618,1
7846,3971,18652,1,0,1432.311157,29.652992,1,0,0,0,0,0,0,0,817209,6.684343,7419,two25087,0,0.781249591797586,1
7838,3154,19570,1,0,1193.830811,13.66414,1,0,0,0,0,0,0,0,834413,7.362465,7477,two25088,0,0.576924868026712,1
7935,2388,20488,1,0,1312.335938,18.530378,1,0,0,0,0,0,0,0,834413,7.895275,7648,two25089,0,0.696861830450939,1
8130,1574,21378,1,0,1112.355347,17.980703,1,0,0,0,0,0,0,974,817209,7.168716,7924,two25090,0,0.705491630586297,1
8428,702,22299,1,0,1074.607056,25.223583,1,0,0,0,0,0,0,973.999992,817209,7.023404,8295,two25091,0,0.842468066991068,1
8815,123,23220,1,0,763.924988,23.42592,1,3896,0,0,0,3896,0,973.999992,860220,8.040587,8749,two25092,0,0.908222671174555,1
9279,952,24142,1,0,784.759033,8.181796,1,1948,0,0,0,974,974,973.999992,843015,8.137461,9274,two25093,0,0.764915745276449,1
9804,1771,24181,1,0,955.90741,13.990363,1,0,0,0,0,0,0,974,834413,7.7984,9859,two25094,0,0.833238871661093,1
10383,2602,24151,1,0,1080.069458,20.17458,1,0,0,0,0,0,0,0,825811,8.670271,10493,two25095,0,0.892152611745891,1
11010,3434,24156,1,0,1200.369141,16.128265,1,0,0,0,0,0,0,0,817209,9.832766,11168,two25096,0,0.839865347292482,1
11672,4284,24196,1,0,1436.081909,10.676752,1,0,0,0,0,0,0,0,825811,11.189009,11877,two25097,0,0.759340503317554,1
12365,4499,24177,1,0,1267.868896,10.848365,1,0,0,0,0,0,0,0,834413,12.835876,12615,two25098,1,0.952501980150902,1
13087,3865,24035,1,0,1326.098511,25.243422,1,0,0,0,0,0,0,8766,825811,13.174937,13376,two25099,1,0.973638856102902,1
13834,3345,23928,1,0,1350.041016,21.834732,1,0,0,0,0,0,0,8766,843015,12.206192,14157,two25100,1,0.958870507911526,1
14602,2857,23858,1,0,1490.789429,24.014765,1,0,0,0,0,0,0,9740,816235,10.365576,14955,two25101,1,0.937537356060733,1
15363,2490,23824,1,0,1845.389893,31.279976,1,0,0,0,0,0,0,8766,791402,7.507777,15767,two25102,1,0.936225130516567,1
16164,2114,23824,1,0,2152.491211,43.119499,1,0,0,0,0,0,0,8766,808606,4.698415,16591,two25103,1,0.969775060587276,1
16978,1667,23859,1,0,2301.86792,13.355129,1,0,0,0,0,0,0,0,800004,2.906236,17425,two25104,1,0.64660689559222,1
17803,1224,23931,1,0,2349.204346,18.163561,1,0,0,0,0,0,0,0,817209,1.646867,18269,two25105,1,0.722120638605845,1
18638,684,24039,1,0,2127.642578,44.575672,1,0,0,0,0,0,0,0,774198,0,19120,two25106,1,0.950463923218421,1
19482,94,23630,1,0,1916.345947,10.967541,1,0,0,0,0,0,0,0,791402,0,19978,two25107,1,0.440071822509477,1
10166,8259,14324,1,0,2060.5,20.855574,1,0,0,0,0,0,0,2922,705380,1.695304,9548,two25177,0,0.100244577777603,1
9727,7334,15218,1,0,1999,0.954841,1,0,0,0,0,0,0,2922,774198,1.937491,9134,two25178,0,0.040763036585832,1
9360,6411,16117,1,0,2040.380981,17.954929,1,0,0,0,0,0,0,2922,851618,3.342172,8798,two25179,0,0.323115945301632,1
