A128,A129,A130,A154,A347,A361,A362,PML,fl.5yr.postPML,fl.yr1,fl.yr2,fl.yr3,fl.yr4,fl.yr5,fl.pre.5cell,forest.pre,pop.den.5km.pre,dist.disturb.pre,id,distance,weights,x,y,long,lat
6918,4443,18519,1,0,1475.338501,20.3591785,1,0,0,0,0,0,0,0,791402,6.68434316688516,6492,two24996,0.688326020423763,1,803976,9642379,-78.2649628434295,-3.23177271257216
6909,3609,19443,1,0,1199.3225098,5.0644579,1,0,0,0,0,0,0,0,834413,7.65308855339026,6558,two24997,0.516280653821267,1,804903,9642379,-78.2566242246105,-3.23175010588145
7019,2741,20368,1,0,1174.7819824,22.5116062,1,0,0,0,0,0,0,0,825811,8.37964759326908,6752,two24998,0.847854698479054,1,805831,9642379,-78.2482856645178,-3.2317274305826
7239,1932,21263,1,0,1453.4129639,21.3651409,1,0,0,0,0,0,0,974,825811,7.5077767454145,7063,two24999,0.834135188351145,1,806758,9642379,-78.239947163329,-3.23170468667799
7572,1100,22188,1,0,1182.8928223,40.3749466,1,0,0,0,0,0,0,974,825811,7.0718413214872,7477,two25000,0.971791001135474,1,807686,9642379,-78.2316087212224,-3.23168187417004
8000,268,23113,1,0,865.6519775,9.8425407,1,5844,0,3896,0,0,1948,974,843015,8.28277305461857,7978,two25001,0.768719517604221,1,808613,9642379,-78.2232703383756,-3.23165899306116
8506,523,23320,1,0,724.0776978,7.7176728,1,0,0,0,0,0,0,974,851618,8.81558301719638,8550,two25002,0.768209017935048,1,809541,9642379,-78.2149320149668,-3.23163604335378
9072,1355,23252,1,0,818.2398682,11.4683743,1,0,0,0,0,0,0,974,851618,8.71870847854587,9181,two25003,0.82750134369436,1,810468,9642379,-78.2065937511738,-3.23161302505032
9695,2221,23221,1,0,919.1199951,10.9445562,1,0,0,0,0,0,0,0,825811,9.34839297977418,9859,two25004,0.801495904949472,1,811396,9642379,-78.1982555471745,-3.23158993815322
10357,3124,23226,1,0,1050.8483887,21.9187164,1,0,0,0,0,0,0,0,817209,9.63901659572571,10574,two25005,0.913838971671843,1,812323,9642379,-78.1899174031468,-3.23156678266492
11054,4039,23268,1,0,1427.538208,9.5399055,1,0,0,0,0,0,0,0,825811,9.92964021167724,11321,two25006,0.786546277094704,1,813251,9642379,-78.1815793192687,-3.23154355858787
11784,4960,23261,1,0,1252.2855225,23.4156151,1,0,0,0,0,0,0,0,825811,10.6561992515561,12092,two25007,0.937451552327809,1,814178,9642379,-78.1732412957181,-3.23152026592454
12539,4627,23113,1,0,1254.5460205,30.1928349,1,0,0,0,0,0,0,8766,817209,10.8015110595318,12884,two25008,0.938909437702522,1,815106,9642379,-78.1649033326727,-3.23149690467738
13317,4127,23003,1,0,1529.9226074,16.7652302,1,0,0,0,0,0,0,8765.9995652,825811,10.3655756356045,13694,two25009,0.771216881741664,1,816033,9642379,-78.1565654303105,-3.23147347484887
14114,3694,22929,1,0,1492.2359619,36.0641327,1,0,0,0,0,0,0,8765.9995652,825811,9.29995571044892,14517,two25010,0.936390525915361,1,816961,9642379,-78.1482275888095,-3.23144997644149
14899,3353,22894,1,0,1505.098999,22.872961,1,0,0,0,0,0,0,8765.9995652,817209,7.21715312946297,15352,two25011,0.770746867380138,1,817888,9642379,-78.1398898083473,-3.23142640945773
15724,2928,22894,1,0,1591.84375,35.9188271,1,1948,974,0,0,0,974,8766,817209,5.18278781780226,16197,two25012,0.891516757371769,1,818816,9642379,-78.131552089102,-3.23140277390008
16559,2482,22931,1,0,1683.4508057,31.0490093,1,0,0,0,0,0,0,0,800004,3.92341881534564,17051,two25013,0.822107883648972,1,819743,9642379,-78.1232144312513,-3.23137906977104
17405,1950,23006,1,0,2317.8830566,21.5845871,1,974,0,0,0,974,0,0,670971,2.76092435153952,17912,two25014,0.307028076843208,1,820671,9642379,-78.1148768349731,-3.23135529707312
18258,1138,23118,1,0,2382.8613281,14.5660524,1,0,0,0,0,0,0,0,688176,0,18780,two25015,0.166273518830108,1,821598,9642379,-78.1065393004454,-3.23133145580883
19119,390,22794,1,0,2013.0799561,11.3666935,1,0,0,0,0,0,0,0,800004,0,19652,two25016,0.214148564715512,1,822525,9642379,-78.0982018278458,-3.2313075459807
8180,5701,16821,1,0,1615.7945557,19.5718212,1,0,0,0,0,0,0,3896,817209,4.60154058589921,7648,two25085,0.54114843845275,1,802121,9641451,-78.2816179064938,-3.24019915370333
7961,4824,17736,1,0,1399.175415,1.4300743,1,0,0,0,0,0,0,0,825811,5.86090958835583,7477,two25086,0.273151998699645,1,803048,9641451,-78.2732791024032,-3.24017662584423
7846,3971,18652,1,0,1432.3111572,29.6529922,1,0,0,0,0,0,0,0,817209,6.68434316688516,7419,two25087,0.838782014940537,1,803976,9641451,-78.2649403566851,-3.24015402919389
7838,3154,19570,1,0,1193.8308105,13.6641397,1,0,0,0,0,0,0,0,834413,7.36246493743873,7477,two25088,0.654853327035642,1,804903,9641451,-78.2566016695177,-3.24013136375472
7935,2388,20488,1,0,1312.3359375,18.5303783,1,0,0,0,0,0,0,0,834413,7.89527490001653,7648,two25089,0.770243094676033,1,805831,9641451,-78.2482630410787,-3.2401086295291
8130,1574,21378,1,0,1112.3553467,17.9807034,1,0,0,0,0,0,0,974,817209,7.16871586013771,7924,two25090,0.769945714167094,1,806758,9641451,-78.2399244715463,-3.24008582651945
8428,702,22299,1,0,1074.6070557,25.2235832,1,0,0,0,0,0,0,973.9999924,817209,7.02340405216195,8295,two25091,0.879942988804666,1,807686,9641451,-78.2315859610983,-3.24006295472817
8815,123,23220,1,0,763.9249878,23.4259205,1,3896,0,0,0,3896,0,973.9999924,860220,8.0405867079923,8749,two25092,0.922728647753114,1,808613,9641451,-78.2232475099126,-3.2400400141577
9279,952,24142,1,0,784.7590332,8.1817961,1,1948,0,0,0,974,974,973.9999924,843015,8.13746124664281,9274,two25093,0.813708991047095,1,809541,9641451,-78.2149091181673,-3.24001700481045
9804,1771,24181,1,0,955.9074097,13.9903631,1,0,0,0,0,0,0,974,834413,7.79840036136602,9859,two25094,0.878257754025078,1,810468,9641451,-78.2065707860402,-3.23999392668887
10383,2602,24151,1,0,1080.069458,20.1745796,1,0,0,0,0,0,0,0,825811,8.67027120922061,10493,two25095,0.926217726515313,1,811396,9641451,-78.1982325137093,-3.2399707797954
11010,3434,24156,1,0,1200.3691406,16.1282654,1,0,0,0,0,0,0,0,817209,9.83276567302673,11168,two25096,0.896213414129084,1,812323,9641451,-78.1898943013525,-3.23994756413247
11672,4284,24196,1,0,1436.0819092,10.6767521,1,0,0,0,0,0,0,0,825811,11.1890092141339,11877,two25097,0.853773553305841,1,813251,9641451,-78.1815561491476,-3.23992427970257
12365,4499,24177,1,0,1267.8688965,10.8483648,1,0,0,0,0,0,0,0,834413,12.8358763711925,12615,two25098,0.864536034640311,1,814178,9641451,-78.1732180572727,-3.23990092650814
13087,3865,24035,1,0,1326.0985107,25.2434216,1,0,0,0,0,0,0,8766,825811,13.1749372564693,13376,two25099,0.92229837014419,1,815106,9641451,-78.1648800259055,-3.23987750455166
13834,3345,23928,1,0,1350.0410156,21.8347321,1,0,0,0,0,0,0,8766,843015,12.2061918699642,14157,two25100,0.882108442909976,1,816033,9641451,-78.156542055224,-3.23985401383561
14602,2857,23858,1,0,1490.7894287,24.0147648,1,0,0,0,0,0,0,9740,816235,10.3655756356045,14955,two25101,0.837558879321374,1,816961,9641451,-78.148204145406,-3.23983045436248
15363,2490,23824,1,0,1845.3898926,31.2799759,1,0,0,0,0,0,0,8766,791402,7.5077767454145,15767,two25102,0.851611329788921,1,817888,9641451,-78.1398662966295,-3.23980682613475
16164,2114,23824,1,0,2152.4912109,43.1194992,1,0,0,0,0,0,0,8766,808606,4.69841512454972,16591,two25103,0.930720785413918,1,818816,9641451,-78.1315285090723,-3.23978312915493
16978,1667,23859,1,0,2301.8679199,13.3551292,1,0,0,0,0,0,0,0,800004,2.90623615951529,17425,two25104,0.462762399351979,1,819743,9641451,-78.1231907829122,-3.23975936342552
17803,1224,23931,1,0,2349.2043457,18.1635609,1,0,0,0,0,0,0,0,817209,1.64686715705866,18269,two25105,0.548116402729707,1,820671,9641451,-78.1148531183272,-3.23973552894905
18638,684,24039,1,0,2127.6425781,44.5756721,1,0,0,0,0,0,0,0,774198,0,19120,two25106,0.887971829244599,1,821598,9641451,-78.106515515495,-3.23971162572803
19482,94,23630,1,0,1916.3459473,10.9675407,1,0,0,0,0,0,0,0,791402,0,19978,two25107,0.242319530474781,1,822525,9641451,-78.0981779745936,-3.239687653765
10166,8259,14324,1,0,2060.5,20.8555737,1,0,0,0,0,0,0,2922,705380,1.69530442638392,9548,two25177,0.182651089577921,1,799338,9640524,-78.306612464595,-3.24864793065773
9727,7334,15218,1,0,1999,0.9548413,1,0,0,0,0,0,0,2922,774198,1.93749077301019,9134,two25178,0.0774202373641031,1,800266,9640524,-78.298273417916,-3.24862555132877
9360,6411,16117,1,0,2040.3809814,17.9549294,1,0,0,0,0,0,0,2922,851618,3.34217158344258,8798,two25179,0.46400170662512,1,801193,9640524,-78.289934429078,-3.24860310302312
9074,5490,17018,1,0,1972.3221436,18.4485283,1,0,0,0,0,0,0,2922,817209,5.42497416442854,8550,two25180,0.464590748990968,1,802121,9640524,-78.2815954982591,-3.24858058574317
8877,4572,17923,1,0,1608.296875,26.2380466,1,0,0,0,0,0,0,0,774198,6.73278043621042,8398,two25181,0.650980623701025,1,803048,9640524,-78.2732566256371,-3.24855799949127
8774,3660,18830,1,0,1262.2398682,23.051918,1,0,0,0,0,0,0,0,817209,7.84683763069128,8347,two25182,0.729885134760414,1,803976,9640524,-78.2649178113902,-3.24853534426985
8767,2761,19739,1,0,1027.3520508,12.7499247,1,0,0,0,0,0,0,0,843015,8.71870847854587,8398,two25183,0.631412621769067,1,804903,9640524,-78.2565790556962,-3.24851262008128
8854,1892,20651,1,0,1119.875,10.8576231,1,0,0,0,0,0,0,0,843015,8.86402028652163,8550,two25184,0.620041679077657,1,805831,9640524,-78.2482403587332,-3.24848982692797
9029,1116,21534,1,0,1087.631958,24.5031471,1,0,0,0,0,0,0,974,825811,8.0405867079923,8798,two25185,0.845248637676476,1,806758,9640524,-78.2399017206791,-3.24846696481235
9299,349,22448,1,0,845.8377075,9.0729818,1,2922,0,1948,974,0,0,973.9999924,843015,7.70152582271551,9134,two25186,0.668920587823098,1,807686,9640524,-78.2315631417118,-3.24844403373682
9650,456,23363,1,0,776.2265625,15.7697306,1,13636,974,2922,7792,1948,0,1947.9999924,842041,7.89527490001653,9548,two25187,0.836822835896897,1,808613,9640524,-78.2232246220093,-3.24842103370381
10076,1337,24280,1,0,842.0766602,4.4053707,1,0,0,0,0,0,0,973.9999924,834413,7.5077767454145,10032,two25188,0.74570875426057,1,809541,9640524,-78.2148861617495,-3.24839796471577
10567,2200,25110,1,0,931.3695068,8.9541101,1,0,0,0,0,0,0,974,834413,7.0718413214872,10574,two25189,0.870905334889274,1,810468,9640524,-78.2065477611105,-3.24837482677512
11106,3032,25081,1,0,1090,9.837574,1,0,0,0,0,0,0,0,834413,8.28277305461857,11168,two25190,0.8864243327722,1,811396,9640524,-78.19820942027,-3.24835161988433
11695,3850,25086,1,0,1371.0999756,34.3760872,1,0,0,0,0,0,0,0,791402,10.2202638276288,11804,two25191,0.980091193206302,1,812323,9640524,-78.1898711394061,-3.24832834404585
12325,4240,25124,1,0,1513.9083252,23.8641796,1,0,0,0,0,0,0,0,825811,12.3030664086147,12477,two25192,0.960739107817187,1,813251,9640524,-78.1815329186966,-3.24830499926213
12986,3902,25093,1,0,1586.28125,19.4045181,1,0,0,0,0,0,0,0,817209,14.628055336227,13181,two25193,0.925482134299146,1,814178,9640524,-78.1731947583195,-3.24828158553565
13676,3184,24957,1,0,1516.3376465,19.8138924,1,0,0,0,0,0,0,8766,843015,15.403051645431,13912,two25194,0.900954226518391,1,815106,9640524,-78.1648566584526,-3.2482581028689
14393,2563,24854,1,0,1548.7359619,36.8333511,1,0,0,0,0,0,0,8766,817209,13.9499335656734,14664,two25195,0.960797125872834,1,816033,9640524,-78.1565186192739,-3.24823455126435
15133,2063,24786,1,0,1825.0625,33.6173897,1,974,0,0,0,0,974,16558,792212,11.5280700994106,15436,two25196,0.891947314569469,1,816961,9640524,-78.1481806409612,-3.2482109307245
15868,1632,24754,1,0,1838.776001,44.7532387,1,0,0,0,0,0,0,8766,774198,8.08902397731755,16224,two25197,0.949360426332322,1,817888,9640524,-78.1398427236924,-3.24818724125184
16644,1281,24754,1,0,2097.9123535,36.1377602,1,0,0,0,0,0,0,8766,817209,4.55310331657395,17026,two25198,0.899339586495932,1,818816,9640524,-78.1315048676454,-3.24816348284889
17436,858,24788,1,0,1977.53125,31.8855915,1,0,0,0,0,0,0,0,800004,0,17840,two25199,0.851232448123843,1,819743,9640524,-78.1231670729981,-3.24813965551815
18240,408,24857,1,0,1893.7537842,26.5271072,1,0,0,0,0,0,0,0,782800,0,18665,two25200,0.723544519625886,1,820671,9640524,-78.1148293399284,-3.24811575926216
19883,563,24473,1,0,1841,5.7596207,1,0,0,0,0,0,0,0,825811,0,20341,two25202,0.289598728942032,1,822525,9640524,-78.0981540592329,-3.24806775998452
11444,9150,13743,1,0,2209.4162598,38.7781143,1,0,0,0,0,0,0,0,731187,1.93749077301019,9859,two25272,0.556471949996482,1,798411,9639597,-78.314929377366,-3.25705190329115
10978,8220,14614,1,0,1955.1712646,14.2756767,1,0,0,0,0,0,0,0,774198,1.69530442638392,10369,two25273,0.194414753344937,1,799338,9639597,-78.3065902043052,-3.25702953526085
10573,7290,15492,1,0,1770.1673584,29.8933697,1,0,0,0,0,0,0,0,808606,1.88905350368494,9989,two25274,0.627532776261342,1,800266,9639597,-78.2982510889098,-3.25700709807314
10236,6360,16375,1,0,1584.1188965,13.002512,1,0,0,0,0,0,0,0,843015,3.5359206607436,9683,two25275,0.393613023655516,1,801193,9639597,-78.2899120313578,-3.25698459173043
9975,5430,17263,1,0,1611.9713135,28.6514034,1,0,0,0,0,0,0,0,834413,5.76403504970532,9458,two25276,0.746429369750237,1,802121,9639597,-78.2815730318272,-3.25696201623508
9796,4500,18156,1,0,1569.2844238,32.4108047,1,0,0,0,0,0,0,0,817209,7.16871586013771,9321,two25277,0.813897874568554,1,803048,9639597,-78.2732340904961,-3.25693937158948
9703,3570,19052,1,0,1412.2799072,22.9123535,1,0,0,0,0,0,0,0,808606,8.5733966705701,9274,two25278,0.688003768415293,1,803976,9639597,-78.2648952075423,-3.25691665779603
9696,2640,19951,1,0,1111.9013672,10.1488934,1,0,0,0,0,0,0,8766,843015,9.92964021167724,9321,two25279,0.487044145535552,1,804903,9639597,-78.2565563831439,-3.25689387485715
9775,1710,20853,1,0,1022.2625732,6.0100975,1,0,0,0,0,0,0,8766,834413,9.68745386505096,9458,two25280,0.421205284737724,1,805831,9639597,-78.2482176174788,-3.25687102277522
9934,810,21728,1,0,1268.2888184,24.5868015,1,0,0,0,0,0,0,9740,825811,8.71870847854587,9683,two25281,0.779432589006847,1,806758,9639597,-78.239878910725,-3.25684810155269
10179,120,22634,1,0,839.0773926,25.4423752,1,4870,0,0,1948,1948,974,9739.9995652,851618,8.18589851596806,9989,two25282,0.867260889104793,1,807686,9639597,-78.2315402630605,-3.25682511119197
10502,906,23542,1,0,836.5083008,5.075067,1,3896,0,0,1948,1948,0,9739.9995652,851618,7.74996309204077,10369,two25283,0.637538358456966,1,808613,9639597,-78.2232016746632,-3.2568020516955
10894,1682,24452,1,0,997.9127808,0.9388947,1,2922,0,2922,0,0,0,973.9999924,843015,7.21715312946297,10816,two25284,0.691609225932557,1,809541,9639597,-78.2148631457111,-3.25677892306572
11350,2518,25363,1,0,1006.3410034,6.2697616,1,0,0,0,0,0,0,974,834413,7.0718413214872,11321,two25285,0.846415966042874,1,810468,9639597,-78.2065246763822,-3.25675572530507
11858,3396,26011,1,0,1212.5212402,22.9729633,1,0,0,0,0,0,0,0,817209,8.33121032394383,11877,two25286,0.967787653750696,1,811396,9639597,-78.1981862668542,-3.25673245841601
12411,3802,26016,1,0,1614.1400146,17.6408043,1,0,0,0,0,0,0,0,782800,10.5108874435803,12477,two25287,0.925344721438923,1,812323,9639597,-78.1898479173053,-3.25670912240101
13007,3364,26053,1,0,1619.7567139,20.1170444,1,0,0,0,0,0,0,0,817209,12.6905645632168,13116,two25288,0.944820227612272,1,813251,9639597,-78.1815096279132,-3.25668571726254
13640,3073,26011,1,0,1832.6451416,17.5507278,1,0,0,0,0,0,0,0,791402,15.015553490829,13787,two25289,0.895735734885701,1,814178,9639597,-78.173171398856,-3.25666224300306
14301,2598,25879,1,0,1827.8585205,42.5699005,1,0,0,0,0,0,0,9740,774198,15.7421125307078,14487,two25290,0.975799734856017,1,815106,9639597,-78.1648332303115,-3.25663869962507
14988,1871,25781,1,0,2012.5599365,26.1981392,1,0,0,0,0,0,0,9740.0004273,782800,13.9499335656734,15211,two25291,0.871101035561265,1,816033,9639597,-78.1564951224577,-3.25661508713107
15700,1276,25715,1,0,1788.4996338,29.9120426,1,0,0,0,0,0,0,9740.0004273,834413,11.2858837527844,15956,two25292,0.920585222882502,1,816961,9639597,-78.1481570754724,-3.25659140552353
16410,792,25683,1,0,1687.4680176,25.3853149,1,0,0,0,0,0,0,9740.0004273,825811,7.79840036136602,16720,two25293,0.853306805678171,1,817888,9639597,-78.1398190895335,-3.25656765480498
17162,417,25683,1,0,1822.7099609,35.4380913,1,0,0,0,0,0,0,9740,817209,3.9718560846709,17499,two25294,0.909990519795679,1,818816,9639597,-78.1314811648189,-3.25654383497793
17930,42,25717,1,0,1723.2694092,6.0648475,1,0,0,0,0,0,0,0,817209,1.74374169570917,18292,two25295,0.453583604045701,1,819743,9639597,-78.1231433015065,-3.2565199460449
18714,375,25783,1,0,1691.9788818,10.3686762,1,0,0,0,0,0,0,0,825811,0,19097,two25296,0.563098554758614,1,820671,9639597,-78.1148054997741,-3.25649598800841
19510,818,25709,1,0,1841.6209717,7.4199667,1,0,0,0,0,0,0,0,825811,0,19913,two25297,0.471083510388456,1,821598,9639597,-78.1064677597997,-3.256471960871
12242,9019,14107,1,0,2376.8747559,20.4291477,1,1948,1948,0,0,0,0,0,765595,1.64686715705866,9274,two25369,0.263727090154968,1,798411,9638669,-78.3149071283075,-3.26543356402644
11807,8107,14957,1,0,2227.3503418,13.8233671,1,0,0,0,0,0,0,0,774198,1.54999261840815,10032,two25370,0.192875361541276,1,799338,9638669,-78.3065678863499,-3.26541113831481
11431,7195,15815,1,0,1838.7950439,28.869791,1,0,0,0,0,0,0,0,843015,1.88905350368494,10816,two25371,0.660636600916016,1,800266,9638669,-78.2982287020602,-3.26538864326745
11120,6278,16681,1,0,1788.4702148,38.1615601,1,0,0,0,0,0,0,0,834413,3.58435793006886,10574,two25372,0.837029061139132,1,801193,9638669,-78.2898895756162,-3.26536607888675
10881,5366,17554,1,0,1450.6542969,21.5023994,1,0,0,0,0,0,0,0,834413,6.0062213963316,10369,two25373,0.616495327043093,1,802121,9638669,-78.281550507196,-3.26534344517508
10717,4454,18433,1,0,1303.5963135,17.6187,1,0,0,0,0,0,0,0,825811,7.41090220676399,10244,two25374,0.573212338642227,1,803048,9638669,-78.2732114969776,-3.26532074213485
10632,3542,19316,1,0,1211.7895508,14.1716948,1,0,0,0,0,0,0,0,834413,9.1062066331479,10202,two25375,0.564968899415955,1,803976,9638669,-78.264872545139,-3.26529796976847
10626,2629,20203,1,0,1134.5794678,3.188307,1,0,0,0,0,0,0,14610,834413,10.7046365208813,10244,two25376,0.278654793645888,1,804903,9638669,-78.2565336518581,-3.26527512807833
10698,1710,21094,1,0,1070.2600098,29.8590927,1,1948,0,0,1948,0,0,14610,860220,10.6561992515561,10369,two25377,0.857341384313532,1,805831,9638669,-78.248194817313,-3.26525221706686
10843,810,21960,1,0,931.7680664,6.8677373,1,974,0,0,974,0,0,15584,843015,10.074952019653,10574,two25378,0.437845686315518,1,806758,9638669,-78.2398560416817,-3.26522923673649
11068,120,22857,1,0,811.3835449,8.2664795,1,14610,3896,6818,0,974,2922,15584,860220,9.63901659572571,10855,two25379,0.556405713302225,1,807686,9638669,-78.231517325142,-3.26520618708965
11366,1050,23756,1,0,928.2050171,12.1278124,1,0,0,0,0,0,0,15584,843015,8.76714574787112,11206,two25380,0.715263105902278,1,808613,9638669,-78.223178667872,-3.26518306812877
11729,1980,24658,1,0,1054.0543213,19.106329,1,0,0,0,0,0,0,974,817209,8.0405867079923,11621,two25381,0.903347857290387,1,809541,9638669,-78.2148400700496,-3.2651598798563
12153,2910,25562,1,0,1126.9958496,16.5633869,1,0,0,0,0,0,0,974,817209,7.79840036136602,12092,two25382,0.92416987118829,1,810468,9638669,-78.2065015318528,-3.26513662227471
12632,3591,26468,1,0,1374.0328369,31.5236931,1,0,0,0,0,0,0,0,817209,8.5733966705701,12615,two25383,0.985607668905902,1,811396,9638669,-78.1981630534594,-3.26511329538644
13154,3054,26946,1,0,1600.2900391,26.2435646,1,0,0,0,0,0,0,0,817209,10.3655756356045,13181,two25384,0.975106137898483,1,812323,9638669,-78.1898246350475,-3.26508989919397
13718,2523,26981,1,0,1675.7446289,22.687952,1,0,0,0,0,0,0,0,817209,12.2061918699642,13787,two25385,0.958220225241978,1,813251,9638669,-78.181486276795,-3.26506643369978
14320,2184,26930,1,0,1847.0062256,50.381031,1,0,0,0,0,0,0,0,817209,13.9983708349986,14428,two25386,0.995263403768585,1,814178,9638669,-78.1731479788798,-3.26504289890635
14956,1908,26802,1,0,1997.7633057,1.7274888,1,974,0,0,0,974,0,8766,774198,14.2405571816249,15098,two25387,0.53583906399419,1,815106,9638669,-78.1648097414799,-3.26501929481618
15616,1295,26707,1,0,1680.652832,29.1995068,1,0,0,0,0,0,0,8765.9995652,834413,11.9640055233379,15794,two25388,0.947696573538936,1,816033,9638669,-78.156471564773,-3.26499562143175
16301,566,26644,1,0,1723.048584,31.5548553,1,0,0,0,0,0,0,8765.9995652,825811,9.1062066331479,16513,two25389,0.937331164259999,1,816961,9638669,-78.1481334489371,-3.26497187875557
16985,30,26613,1,0,1508.2698975,6.735177,1,0,0,0,0,0,0,8765.9995652,817209,5.95778412700634,17252,two25390,0.56101631232292,1,817888,9638669,-78.1397953941502,-3.26494806679016
17713,408,26613,1,0,1537.3865967,20.8074436,1,0,0,0,0,0,0,8766,800004,2.61561254356376,18008,two25391,0.787289289198917,1,818816,9638669,-78.1314574005901,-3.26492418553804
18459,758,26645,1,0,1631.1635742,14.5088291,1,0,0,0,0,0,0,0,782800,0,18780,two25392,0.688616485185434,1,819743,9638669,-78.1231194684348,-3.26490023500173
19221,1194,26710,1,0,1890.8977051,24.7473984,1,0,0,0,0,0,0,0,774198,0,19565,two25393,0.824705622687672,1,820671,9638669,-78.1147815978619,-3.26487621518377
13057,8886,14521,1,0,2457.1936035,30.3617191,1,0,0,0,0,0,0,0,696778,1.35624354110713,8749,two25467,0.367959587812098,1,798411,9637742,-78.3148848217592,-3.27381522320951
12650,7961,15348,1,0,2142.1003418,22.1340885,1,0,0,0,0,0,0,0,817209,1.35624354110713,9548,two25468,0.462481739730389,1,799338,9637742,-78.3065455107269,-3.27379273981565
12300,7036,16186,1,0,1991.171875,20.4850426,1,0,0,0,0,0,0,0,843015,1.79217896503443,10369,two25469,0.502283028285352,1,800266,9637742,-78.2982062573648,-3.27377018690771
12012,6113,17033,1,0,1907.229126,47.6491203,1,0,0,0,0,0,0,0,808606,3.43904612209309,11206,two25470,0.903300436561732,1,801193,9637742,-78.2898670618508,-3.2737475644881
11790,5193,17889,1,0,1657.3409424,12.5071125,1,0,0,0,0,0,0,0,843015,5.86090958835583,11283,two25471,0.407080488180483,1,802121,9637742,-78.281527924363,-3.2737248725592
11639,4277,18751,1,0,1559.6940918,20.6745167,1,0,0,0,0,0,0,0,817209,7.65308855339026,11168,two25472,0.587476152316864,1,803048,9637742,-78.2731888450793,-3.27370211112342
11561,3365,19620,1,0,1297.2814941,16.4062748,1,0,0,0,0,0,0,0,825811,9.63901659572571,11129,two25473,0.576167714946272,1,803976,9637742,-78.2648498241779,-3.27367928018316
11555,2453,20495,1,0,1189.0604248,11.8405886,1,0,0,0,0,0,0,14610,834413,11.2374464834591,11168,two25474,0.43598033720662,1,804903,9637742,-78.2565108618367,-3.27365637974085
11621,1540,21374,1,0,1085.1054688,26.5355835,1,0,0,0,0,0,0,14610.0003662,825811,11.8186937153622,11283,two25475,0.761541131589569,1,805831,9637742,-78.2481719582336,-3.2736334097989
11755,655,22228,1,0,960.6065674,6.4818864,1,54544,7792,16558,0,10714,19480,24350.0003662,834249,11.8186937153622,11472,two25476,0.33847972554089,1,806758,9637742,-78.2398331135467,-3.27361037035975
11963,240,23115,1,0,869.628479,12.2869301,1,38960,2922,30194,0,0,5844,15584.0003662,843015,11.5765073687359,11731,two25477,0.607557830239467,1,807686,9637742,-78.2314943279539,-3.27358726142584
12239,1142,24005,1,0,933.2233276,12.9031534,1,0,0,0,0,0,0,15584,843015,10.5108874435803,12057,two25478,0.729668129525098,1,808613,9637742,-78.2231556016331,-3.27356408299961
12577,2053,24897,1,0,1214.9350586,23.0620441,1,0,0,0,0,0,0,974,825811,9.73589113437622,12443,two25479,0.930526983126645,1,809541,9637742,-78.2148169347625,-3.27354083508352
12974,2965,25793,1,0,1447.7744141,32.1589508,1,0,0,0,0,0,0,974,791402,8.96089482517214,12884,two25480,0.972213308816147,1,810468,9637742,-78.2064783275198,-3.27351751768003
13423,2794,26691,1,0,1364.5390625,21.8514557,1,0,0,0,0,0,0,0,825811,8.71870847854587,13376,two25481,0.961956380816157,1,811396,9637742,-78.1981397800832,-3.27349413079161
13920,2320,27591,1,0,1607.5689697,36.7162514,1,0,0,0,0,0,0,974,774198,9.44526751842469,13912,two25482,0.985330241160775,1,812323,9637742,-78.1898012926304,-3.27347067442072
14454,1747,27910,1,0,1513.1376953,11.7915134,1,0,0,0,0,0,0,974,800004,10.7046365208813,14487,two25483,0.895615377042752,1,813251,9637742,-78.1814628653395,-3.27344714856986
15026,1299,27849,1,0,1515.0488281,30.9114819,1,0,0,0,0,0,0,974,817209,11.9155682540127,15098,two25484,0.977584218487362,1,814178,9637742,-78.1731244983884,-3.27342355324152
15633,1025,27726,1,0,1843.8540039,36.3324738,1,0,0,0,0,0,0,1948,817209,11.5765073687359,15739,two25485,0.980019066965941,1,815106,9637742,-78.164786191955,-3.27339988843818
16271,711,27634,1,0,1718.4031982,13.0438452,1,0,0,0,0,0,0,1948.0000534,825811,9.20308117179841,16408,two25486,0.847192953546004,1,816033,9637742,-78.1564479462172,-3.27337615416237
17591,684,27543,1,0,1557.8538818,28.3173981,1,0,0,0,0,0,0,973.9999924,817209,3.9718560846709,17816,two25488,0.943490069491548,1,817888,9637742,-78.1397716375402,-3.27332847720334
18295,1240,27543,1,0,1915.1517334,22.9191513,1,0,0,0,0,0,0,974,808606,0,18549,two25489,0.893719507221096,1,818816,9637742,-78.1314335749567,-3.27330453452518
19018,1622,27574,1,0,1930.3922119,27.2560272,1,0,0,0,0,0,0,0,774198,0,19299,two25490,0.904858669879844,1,819743,9637742,-78.1230955737804,-3.27328052238462
19758,2012,27636,1,0,1907.4210205,18.0871143,1,0,0,0,0,0,0,0,774198,0,20064,two25491,0.809471865442895,1,820671,9637742,-78.1147576341893,-3.27325644078421
13886,8850,14803,1,0,2597.4509277,6.5123615,1,0,0,0,0,0,0,0,782800,1.40468081043239,8295,two25567,0.131420578123069,1,798411,9636814,-78.3148624577188,-3.2821968808364
13504,7920,15731,1,0,2397.3249512,3.8435435,1,0,0,0,0,0,0,0,817209,1.40468081043239,9134,two25568,0.154518426784481,1,799338,9636814,-78.3065230774337,-3.28217433975938
